feature,importance
marker_balance,0.12812732
level,0.1107427
assistant_steps_count,0.103209026
planning_to_total_ratio,0.06451924
retry_rate,0.053745784
unique_tool_calls_ratio,0.041170917
most_used_tool_count,0.037962828
tool_execution_duration,0.033316154
neutral_marker_ratio,0.028341237
completion_tokens,0.02804254
total_tokens,0.025693787
max_consecutive_successes,0.025291028
uncertainty_marker_ratio,0.024197815
marker_balance_ratio,0.02254604
avg_tools_per_step,0.020603795
tool_latency_mean,0.01900628
tool_latency_max,0.018568385
most_used_tool_ratio,0.018446045
message_length_std,0.017253121
total_message_length,0.016694654
prompt_tokens,0.01615943
steps_to_first_reasoning,0.015320034
thought_count,0.014920281
annotatable_steps_count,0.013747233
assistant_steps_to_first_reasoning,0.013028195
total_markers,0.011948422
avg_words_per_message,0.011298923
tool_latency_std,0.010737977
tool_repetition_rate,0.009160967
negative_marker_ratio,0.00897784
avg_assistant_message_length,0.00897536
planning_statement_count,0.008606785
error_rate,0.006684194
avg_message_length,0.004664464
total_calls,0.002922259
tool_diversity_entropy,0.0027470945
neutral_marker_count,0.002621823
avg_thought_length,0.0
has_tool_error_in_first_step,0.0
max_consecutive_failures,0.0
error_burstiness,0.0
thought_to_action_ratio,0.0
action_count,0.0
code_block_count,0.0
longest_looping_sequence,0.0
backtrack_after_error_rate,0.0
success_rate,0.0
uncertainty_marker_count,0.0
validation_after_error_rate,0.0
recovery_marker_ratio,0.0
recovery_marker_count,0.0
positive_marker_ratio,0.0
problem_marker_ratio,0.0
has_reasoning_in_first_step,0.0
backtrack_to_total_ratio,0.0
problem_marker_count,0.0
reasoning_to_total_ratio,0.0
validation_to_total_ratio,0.0
negative_markers_steps_11_20,0.0
has_planning_in_first_step,0.0
backtrack_trigger_count,0.0
wrong_reasoning_count,0.0
wrong_planning_count,0.0
hallucination_count,0.0
loop_instance_count,0.0
non_sense_count,0.0
unnecessary_tool_use_count,0.0
missing_validation_count,0.0
neutral_count,0.0
reasoning_statement_count,0.0
validation_attempt_count,0.0
early_final_answer_count,0.0
negative_marker_count,0.0
positive_marker_count,0.0
total_errors,0.0
execution_errors,0.0
invalid_args_errors,0.0
invalid_tool_errors,0.0
tools_used_count,0.0
failed_calls,0.0
successful_calls,0.0
syntax_error_count,0.0
give_up_count,0.0
negative_markers_steps_21_plus,0.0
assistant_steps_to_first_negative_marker,0.0
positive_markers_steps_21_plus,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_1_5,0.0
early_negative_rate,0.0
marker_trajectory_slope,0.0
assistant_steps_to_first_planning,0.0
assistant_steps_to_first_positive_marker,0.0
inefficient_tool_call_count,0.0
assistant_steps_to_first_error,0.0
assistant_steps_to_first_tool_call,0.0
steps_to_first_planning,0.0
steps_to_first_negative_marker,0.0
steps_to_first_positive_marker,0.0
steps_to_first_error,0.0
steps_to_first_tool_call,0.0
step_count,0.0
misunderstood_tool_count,0.0
question_count,0.0
