density,volume,nsites,band_gap,energy_above_hull,lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,lattice_volume,num_species,packing_efficiency,space_group_number,crystal_system,num_elements,electronegativity_diff,formation_energy_per_atom
2.498763611947217,-1.2112317614159644,-1.1995379888560456,-1.720233511336855,-0.7531917189065909,-1.2358418596660912,-1.5808327741994295,-1.0765213563909646,0.10387267663324447,0.11173976785538615,1.4403556208566382,-1.21123176129641,0.0,1.5729031778333291,1.8978754751893574,-1.6168628872354884,0.0,-1.598083501196759,-1.7908991124999991
-1.2211155889480358,-1.0658921109558743,-1.149396529514796,-2.2799993957532423,8.732669202821807,-1.1692444175388665,-1.5046226193998935,0.1641181605889321,0.10387267663324447,0.11173976785538615,1.44035625336526,-1.0658921106807484,0.0,-1.6942084514335558,2.008928953857602,-1.6168628872354884,0.0,1.4579840560695523,-0.763506644444444
-0.44730243186214896,1.156080432462189,1.20725205952393,0.2948307267946979,0.07873433367963265,1.0087843563142476,1.0343018968475073,0.057251416347668074,0.4337173043577433,-0.10799207482170016,-0.0893097559207641,1.1560804311209485,0.0,-0.32092158431121137,-0.6702362190137959,0.7477990853464134,0.0,-0.486786207645377,-3.185849433899999
0.050658875938534235,-1.2324303167069761,-1.2246087185266703,-0.38111736692355486,-0.20358334636453645,-0.6179696510989185,-0.8737774791494624,-1.0881058726547732,-5.51376131951162,-4.439513491211707,-3.2689001076173625,-1.232430316653711,0.0,-0.30193662568043733,1.620241778518746,1.3389645784918887,0.0,1.4579840560695523,-3.349036991111111
0.8951169145516404,-0.4842922154640166,-0.3972746393960537,-0.6119326894032607,-0.7108633385600335,-0.8177084256723242,-0.7458786654398025,1.0180583323878525,0.10387267663324447,0.11173976785538615,-0.19685354154436194,-0.48429221549364426,0.0,0.9232727040669583,0.14878318616450695,-0.43453190094453753,0.0,1.4579840560695523,-3.495808560833333
-0.4631903754804354,1.1677231880625722,1.20725205952393,-0.6822616534339897,0.7482441829972889,0.9833936005111902,1.0550521107045001,0.09285295982178643,-0.09285589177484771,-0.5621602102654363,-0.3248874635944025,1.1677231878588188,0.0,-0.34453580332999795,-0.6702362190137959,0.7477990853464134,0.0,-0.486786207645377,-2.9921398197999993
-0.927711210857015,-1.0287602151833535,-1.0491136108322971,-1.165657098935951,1.953678357572508,-1.3582699029938314,-0.9509103223515185,-0.20540257295917438,-0.7896527264474514,0.09740571066169736,-0.19985698553776365,-1.0287602154710507,0.0,-0.9859244017144131,-0.6563545341802653,0.7477990853464134,0.0,-0.486786207645377,-2.643370957000001
1.6964803431953217,1.1023967355973607,0.7058374661114352,-1.559669698081677,0.589064550712081,1.132752418855706,1.2388410361434585,-0.15632560437444085,0.3702190495360354,-0.07155343656598798,-0.7086915533964319,1.1023967376726966,0.0,0.524654926851343,-0.6702362190137959,0.7477990853464134,0.0,-1.598083501196759,-1.402543445625
-2.281463470390921,-0.4729119126828282,-0.9989721514910476,-0.08601455529681662,0.3237607176738779,-0.17058503116612203,-0.3618178711848285,0.05829668611270799,0.10387267663324447,0.11173976785538615,1.6015690498256843,-0.4729119128621251,0.0,-2.438870533045244,-0.19825893467375696,-0.43453190094453753,0.0,1.4579840560695523,-3.196460273611111
0.4070139320142284,-0.07911390301727558,-0.09642588334855673,-0.38708138700105044,-0.5230444321526073,-1.3222689912148555,1.1421765741998435,1.5885587767449294,0.10387267663324447,0.11173976785538615,-0.19685354154436194,-0.07911390307319388,0.0,0.18582111871431325,0.17654655583156806,-0.43453190094453753,0.0,1.4579840560695523,-3.44146682423611
0.7472803947327319,-1.0304026411037759,-0.9989721514910476,-0.8703219228906093,-0.602332783511588,-0.5060179770094612,-0.7456668275440662,-1.0123471379531412,2.5788600205306094,1.4760580027921517,0.7239998653118549,-1.0304026417573238,0.0,0.6914480617367025,0.34312677383393475,-0.43453190094453753,0.0,1.4579840560695523,-3.464407361944444
