feature,correlation,p_value,significant,abs_correlation,cohens_d,success_mean,failure_mean,n_success,n_failure
level,-0.6861759214957768,2.63182311431554e-40,True,0.6861759214957768,-2.0138788700259296,1.312169312169312,2.4615384615384617,189,91
assistant_steps_to_first_tool_call,0.5942018195454846,4.087125134163475e-28,True,0.5942018195454846,1.5767276351751618,3.566137566137566,2.4395604395604398,189,91
uncertainty_marker_ratio,-0.4616336255174007,3.483898464930567e-16,True,0.4616336255174007,-1.1123789866094196,0.06700625914384468,0.37953120926320993,189,91
step_count,-0.43610529250098057,1.9905889475120197e-14,True,0.43610529250098057,-1.0355123290429469,21.021164021164022,37.75824175824176,189,91
early_final_answer_count,-0.4228380709432692,1.4304943311098796e-13,True,0.4228380709432692,-0.9972260283014591,0.0582010582010582,0.3956043956043956,189,91
problem_marker_ratio,-0.4227453935042088,1.44990068240007e-13,True,0.4227453935042088,-0.9965792167621375,0.17386798999082403,0.3803812543190265,189,91
total_calls,-0.40774201810842575,1.2173269715235084e-12,True,0.40774201810842575,-0.954131066572979,9.523809523809524,17.560439560439562,189,91
prompt_tokens,-0.39977438847003777,3.6115497091058115e-12,True,0.39977438847003777,-0.9316898085858821,18590.169312169313,38492.9010989011,189,91
give_up_count,-0.3975598134315789,4.86119485656354e-12,True,0.3975598134315789,-0.9266731133777678,0.015873015873015872,0.38461538461538464,189,91
total_tokens,-0.39684469980526915,5.3482333010843716e-12,True,0.39684469980526915,-0.9235807561525318,19111.4708994709,38934.98901098901,189,91
successful_calls,-0.3916816893601158,1.0584224044017406e-11,True,0.3916816893601158,-0.9095769594688354,9.248677248677248,16.615384615384617,189,91
problem_marker_count,-0.38918052638339196,1.466991380938013e-11,True,0.38918052638339196,-0.903185297464894,3.2433862433862433,9.351648351648352,189,91
negative_marker_count,-0.38912308166623755,1.4779833963482167e-11,True,0.38912308166623755,-0.9029462822926309,5.031746031746032,11.923076923076923,189,91
uncertainty_marker_count,-0.3854476964212338,2.3757100584680344e-11,True,0.3854476964212338,-0.8933695191607414,1.2433862433862435,9.725274725274724,189,91
neutral_marker_count,-0.37879732004086686,5.5245638255938876e-11,True,0.37879732004086686,-0.874784790052886,2.3386243386243386,5.175824175824176,189,91
neutral_count,-0.37038932193527074,1.562918868550319e-10,True,0.37038932193527074,-0.852215631875317,2.328042328042328,5.021978021978022,189,91
assistant_steps_to_first_error,-0.36491268227312706,3.0282472986497887e-10,True,0.36491268227312706,-0.8377177611454991,-0.4074074074074074,1.4175824175824177,189,91
backtrack_trigger_count,-0.35512250922253163,9.579556520115094e-10,True,0.35512250922253163,-0.8118569187949728,0.14814814814814814,0.7142857142857143,189,91
total_markers,-0.3476079388308931,2.2586061124982647e-09,True,0.3476079388308931,-0.7922558138538871,10.857142857142858,19.01098901098901,189,91
steps_to_first_error,-0.34756156905771285,2.270433084859243e-09,True,0.34756156905771285,-0.792316473041378,-0.5396825396825397,0.9120879120879121,189,91
hallucination_count,-0.33373297415995756,1.0380480094490997e-08,True,0.33373297415995756,-0.7570768738385114,0.31746031746031744,2.67032967032967,189,91
backtrack_to_total_ratio,-0.31389777497888555,8.084517094755841e-08,True,0.31389777497888555,-0.7065387268507994,0.007763173762048364,0.03332523609047485,189,91
marker_balance,0.3082663933897658,1.409875997636563e-07,True,0.3082663933897658,0.6925642350716886,-1.433862433862434,-6.758241758241758,189,91
tool_execution_duration,-0.29384973511044654,5.557200287954421e-07,True,0.29384973511044654,-0.65708206054636,8.734405661707378,20.271773187264195,189,91
