feature,coefficient,abs_coefficient
annotatable_steps_count,-1.0267868738676882,1.0267868738676882
validation_to_total_ratio,1.0213879775378447,1.0213879775378447
backtrack_after_error_rate,-0.8801204761731789,0.8801204761731789
rare_tool_ratio,-0.8643327682465638,0.8643327682465638
completion_tokens,-0.8605571420218137,0.8605571420218137
planning_to_total_ratio,0.8445337102391843,0.8445337102391843
self_correction_marker_ratio,-0.7953070292362242,0.7953070292362242
backtrack_to_total_ratio,-0.7144290954260212,0.7144290954260212
prompt_tokens,0.6855883862313816,0.6855883862313816
problem_marker_count,0.6848834945493537,0.6848834945493537
tool_latency_std,-0.6669857723398637,0.6669857723398637
total_tokens,0.66153997047663,0.66153997047663
thought_to_action_ratio,-0.6479273478999704,0.6479273478999704
unique_tool_calls_ratio,-0.6371015884186719,0.6371015884186719
tool_repetition_rate,0.6371015884186711,0.6371015884186711
recovery_marker_ratio,0.6267963398757513,0.6267963398757513
give_up_count,-0.5663880433380344,0.5663880433380344
assistant_steps_to_first_reasoning,0.5564730632667649,0.5564730632667649
steps_to_first_reasoning,0.5564730632667649,0.5564730632667649
negative_marker_ratio,0.5190616457261278,0.5190616457261278
verification_marker_count,-0.5148297190955351,0.5148297190955351
total_message_length,0.5148093097376968,0.5148093097376968
tool_gini_coefficient,0.4743519490826584,0.4743519490826584
tool_latency_mean,-0.46574281291374175,0.46574281291374175
tool_latency_max,-0.4620016413490001,0.4620016413490001
marker_balance_ratio,-0.44543020229386887,0.44543020229386887
neutral_count,0.43881533515240995,0.43881533515240995
self_correction_marker_count,-0.43871537743620576,0.43871537743620576
problem_marker_ratio,0.4381711927353488,0.4381711927353488
confidence_marker_count,0.4169321801002975,0.4169321801002975
max_consecutive_failures,-0.399939391911251,0.399939391911251
error_burstiness,-0.399939391911251,0.399939391911251
has_planning_in_first_step,-0.3863766614756736,0.3863766614756736
avg_message_length,0.3737011193619235,0.3737011193619235
avg_assistant_message_length,0.3737011193619235,0.3737011193619235
total_errors,-0.3609560297433475,0.3609560297433475
failed_calls,-0.3609560297433475,0.3609560297433475
neutral_marker_count,0.35105161899595744,0.35105161899595744
backtrack_trigger_count,-0.3392187824122453,0.3392187824122453
tools_used_count,-0.3347669772448397,0.3347669772448397
execution_errors,-0.316203340956577,0.316203340956577
agent_type_ToolCallingAgent,0.29394509963425214,0.29394509963425214
avg_words_per_message,0.2914256444435253,0.2914256444435253
total_markers,0.2856486239618169,0.2856486239618169
validation_attempt_count,0.28092074519216076,0.28092074519216076
success_rate,0.25909657000901176,0.25909657000901176
error_rate,-0.25909657000901165,0.25909657000901165
model_gpt-4o,-0.24707657227238858,0.24707657227238858
uncertainty_marker_count,-0.23603424900682715,0.23603424900682715
positive_marker_ratio,-0.23202126744030718,0.23202126744030718
unnecessary_tool_use_count,0.2113295652679725,0.2113295652679725
total_calls,-0.20924659520002417,0.20924659520002417
avg_thought_length,0.20821317170335166,0.20821317170335166
wrong_reasoning_count,-0.20360282329084675,0.20360282329084675
most_used_tool_ratio,0.20359762847219587,0.20359762847219587
thought_count,-0.20311669033060714,0.20311669033060714
confidence_marker_ratio,0.19932968397665882,0.19932968397665882
top3_tool_concentration,0.19717469215946767,0.19717469215946767
uncertainty_marker_ratio,0.1932305352642849,0.1932305352642849
invalid_tool_errors,-0.1914313072681609,0.1914313072681609
longest_looping_sequence,-0.1914313072681608,0.1914313072681608
