feature,importance
avg_message_length,0.06373804082440822
tool_latency_max,0.06167852076889321
avg_words_per_message,0.05947030835217893
tool_latency_std,0.05814162078459158
total_tokens,0.054592139344359414
avg_assistant_message_length,0.05257578552564354
prompt_tokens,0.050347572785770574
message_length_std,0.048584506767723544
tool_latency_mean,0.046250981653730164
total_message_length,0.044547330061991915
tool_execution_duration,0.041308035533170154
completion_tokens,0.029661837160735453
tool_diversity_entropy,0.023195279214714426
marker_balance_ratio,0.01904333830436872
tool_switching_rate,0.018776893101701508
avg_thought_length,0.016393172274417295
verification_marker_ratio,0.015041550483183945
total_calls,0.01351932371616194
annotatable_steps_count,0.012935961791137696
total_markers,0.012388888034515586
error_rate,0.011737046250366607
positive_marker_ratio,0.011385617074143102
max_consecutive_successes,0.010614658221995801
successful_calls,0.010509173257303734
avg_tools_per_step,0.010273810758782498
assistant_steps_count,0.009682269420819394
marker_balance,0.009370765980204665
success_rate,0.008883260650983216
tools_used_count,0.008714947344808887
self_correction_marker_ratio,0.008688201485947882
self_correction_marker_count,0.008615968021807663
neutral_marker_ratio,0.008257281179411248
tool_repetition_rate,0.007378180340281474
max_consecutive_failures,0.006891197935242735
tool_gini_coefficient,0.006073875113890083
error_burstiness,0.006050302668498878
total_errors,0.005808024110702794
negative_marker_count,0.005749018451533511
planning_to_total_ratio,0.005572273684867298
unique_tool_calls_ratio,0.005288990880896087
negative_marker_ratio,0.004928946809667795
verification_marker_count,0.004734967557046361
neutral_marker_count,0.004663842383046387
failed_calls,0.004453712152043157
positive_marker_count,0.004031107656292886
confidence_marker_count,0.0039632755748948275
neutral_count,0.0038828298482079145
backtrack_to_total_ratio,0.0038160437714488903
thought_to_action_ratio,0.0035959074665231957
rare_tool_ratio,0.0035942937301932237
max_tool_burst_length,0.003024575212300238
action_count,0.002774147627905703
has_tool_error_in_first_step,0.002712712866619536
top3_tool_concentration,0.0024646351888681457
problem_marker_ratio,0.002386565755906912
planning_statement_count,0.002380002456447246
steps_to_first_planning,0.002374991954054491
inefficient_tool_call_count,0.002283602464588699
steps_to_first_reasoning,0.0022769221018472514
confidence_marker_ratio,0.002242333077198327
thought_count,0.002209627607505403
step_count,0.0020639869349917115
steps_to_first_error,0.0018252818123967959
retry_rate,0.0016188539604685159
most_used_tool_ratio,0.0016013386796867662
assistant_steps_to_first_reasoning,0.001587863664686163
backtrack_trigger_count,0.0015129136046420828
assistant_steps_to_first_planning,0.0014936738380900648
has_planning_in_first_step,0.0014531949510417305
recovery_marker_count,0.0013130973107584973
execution_errors,0.0011873852235801787
most_used_tool_count,0.0010882217034766442
reasoning_to_total_ratio,0.0010413092442079573
model_gpt-4o,0.0009869849898450644
assistant_steps_to_first_error,0.0008327306103730609
reasoning_statement_count,0.0007640547658339024
syntax_error_count,0.0007458438661607623
unnecessary_tool_use_count,0.0005682843671458448
recovery_marker_ratio,0.0005591225464468361
validation_to_total_ratio,0.000543289733370341
wrong_reasoning_count,0.0004415442550378013
backtrack_after_error_rate,0.00014319873149790344
validation_attempt_count,9.683262776942283e-05
level,0.0
uncertainty_marker_count,0.0
uncertainty_marker_ratio,0.0
code_block_count,0.0
question_count,0.0
problem_marker_count,0.0
has_reasoning_in_first_step,0.0
validation_after_error_rate,0.0
longest_looping_sequence,0.0
invalid_tool_errors,0.0
invalid_args_errors,0.0
missing_validation_count,0.0
non_sense_count,0.0
loop_instance_count,0.0
hallucination_count,0.0
wrong_planning_count,0.0
early_final_answer_count,0.0
give_up_count,0.0
misunderstood_tool_count,0.0
qa_score,0.0
steps_to_first_tool_call,0.0
steps_to_first_positive_marker,0.0
steps_to_first_negative_marker,0.0
assistant_steps_to_first_tool_call,0.0
assistant_steps_to_first_positive_marker,0.0
assistant_steps_to_first_negative_marker,0.0
marker_trajectory_slope,0.0
early_negative_rate,0.0
positive_markers_steps_1_5,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_11_20,0.0
positive_markers_steps_21_plus,0.0
negative_markers_steps_21_plus,0.0
agent_type_ToolCallingAgent,0.0
