feature,correlation,p_value,significant,abs_correlation,cohens_d,success_mean,failure_mean,n_success,n_failure
marker_balance,0.8144250149374708,2.2623891059446354e-40,True,0.8144250149374708,6.496503085321343,2.0256410256410255,-42.666666666666664,156,9
problem_marker_count,-0.8048758350470052,8.888745056039698e-39,True,0.8048758350470052,-6.2841450982663885,0.8653846153846154,43.666666666666664,156,9
problem_marker_ratio,-0.7956963930241362,2.5141985669928264e-37,True,0.7956963930241362,-6.058838305445198,0.02783929033929034,0.7001763668430335,156,9
total_markers,-0.7925368291456117,7.637609266228952e-37,True,0.7925368291456117,-5.9988958357174855,10.192307692307692,49.333333333333336,156,9
syntax_error_count,-0.7568177285123993,6.500162877181508e-32,True,0.7568177285123993,-5.375148542068729,0.0,14.444444444444445,156,9
tool_diversity_entropy,0.7549579478192396,1.1120932742167421e-31,True,0.7549579478192396,5.211159250043104,2.8222129749459746,1.9084935189992893,156,9
negative_marker_count,-0.7458449428404597,1.4436676829216663e-30,True,0.7458449428404597,-5.189060147144875,0.5448717948717948,28.11111111111111,156,9
loop_instance_count,-0.7395897743749946,7.881039141597512e-30,True,0.7395897743749946,-5.096798201622545,0.07051282051282051,13.444444444444445,156,9
negative_marker_ratio,-0.717338425354826,2.269885951598741e-27,True,0.717338425354826,-4.646621166836137,0.07114671558958889,0.661344537815126,156,9
marker_balance_ratio,0.7128771080934433,6.620139238253665e-27,True,0.7128771080934433,4.537593553215994,0.2056009538475602,-0.6183473389355743,156,9
longest_looping_sequence,-0.7118289349460012,8.487956840415882e-27,True,0.7118289349460012,-4.600860266354961,0.15384615384615385,2.6666666666666665,156,9
assistant_steps_count,-0.6951002250979756,3.877826803912806e-25,True,0.6951002250979756,-4.363652838707353,27.307692307692307,51.0,156,9
completion_tokens,-0.6950421245160202,3.9278484302046576e-25,True,0.6950421245160202,-4.407879661559268,144.28846153846155,1039.0,156,9
successful_calls,0.6926829083687128,6.592744742195479e-25,True,0.6926829083687128,4.294071206036994,8.538461538461538,5.333333333333333,156,9
tools_used_count,0.6926829083687128,6.592744742195479e-25,True,0.6926829083687128,4.294071206036994,7.538461538461538,4.333333333333333,156,9
avg_tools_per_step,0.6811934612567866,7.660032350642011e-24,True,0.6811934612567866,4.206011254648756,0.5075300845644974,0.2404705882352941,156,9
annotatable_steps_count,-0.6810407023942722,7.907970559362693e-24,True,0.6810407023942722,-4.154273833679725,7.32051282051282,29.666666666666668,156,9
most_used_tool_ratio,-0.6595200890438639,5.842900437282202e-22,True,0.6595200890438639,-3.9551172172876154,0.23794677544677548,0.40740740740740744,156,9
tool_latency_mean,-0.6041542397007382,8.619746553246281e-18,True,0.6041542397007382,-3.4021896782619017,0.18811478521911562,0.34249857173266784,156,9
total_calls,0.5720834076824003,1.0022968934764677e-15,True,0.5720834076824003,3.0976256342118287,9.326923076923077,5.666666666666667,156,9
total_message_length,-0.5607712164587615,4.756424802348609e-15,True,0.5607712164587615,-3.041096808415455,34442.14743589744,117646.0,156,9
step_count,-0.5399771543163483,7.170701083403392e-14,True,0.5399771543163483,-2.859305527944439,18.48076923076923,33.44444444444444,156,9
neutral_marker_count,-0.5149907253419581,1.473702371875325e-12,True,0.5149907253419581,-2.7440611361382974,6.82051282051282,12.11111111111111,156,9
action_count,-0.5118072396205384,2.12862321932644e-12,True,0.5118072396205384,-2.6598786428806447,8.807692307692308,39.333333333333336,156,9
neutral_count,-0.5001686369225089,7.90737586646623e-12,True,0.5001686369225089,-2.6339324166000484,6.82051282051282,11.666666666666666,156,9
thought_count,-0.47637769228207405,9.959818609418756e-11,True,0.47637769228207405,-2.413965781487564,9.673076923076923,39.333333333333336,156,9
positive_marker_ratio,0.4374345742932118,4.229640839740773e-09,True,0.4374345742932118,2.1367394608413894,0.27674766943714907,0.04299719887955183,156,9
neutral_marker_ratio,0.41007949073652333,4.499470473720538e-08,True,0.41007949073652333,1.9995877321511086,0.6328748457424928,0.2956582633053222,156,9
assistant_steps_to_first_reasoning,0.3222778318036804,2.4273369862291055e-05,True,0.3222778318036804,1.494830324214492,6.92948717948718,-1.0,156,9
steps_to_first_reasoning,0.3222778318036804,2.4273369862291055e-05,True,0.3222778318036804,1.494830324214492,6.92948717948718,-1.0,156,9
reasoning_to_total_ratio,0.3027882803293398,7.717148916040494e-05,True,0.3027882803293398,1.3949815736652174,0.031892644392644394,0.0,156,9
positive_marker_count,0.2735911605869189,0.00037695715786849955,True,0.2735911605869189,1.2495417231557118,2.4551282051282053,1.0,156,9
recovery_marker_count,0.20158341118758366,0.009420342153698923,True,0.20158341118758366,0.9036738658293273,0.5576923076923077,0.0,156,9
validation_attempt_count,0.19682114120248712,0.011282405491019718,True,0.19682114120248712,0.8814540057835909,0.5448717948717948,0.0,156,9
validation_to_total_ratio,0.1851958049319808,0.017245281080891257,True,0.1851958049319808,0.827481197609703,0.021875809375809376,0.0,156,9
recovery_marker_ratio,0.1851958049319808,0.017245281080891257,True,0.1851958049319808,0.827481197609703,0.021875809375809376,0.0,156,9
avg_words_per_message,-0.18257422033492704,0.018918014591369735,True,0.18257422033492704,-0.8199830695131305,129.93804390054387,203.93827160493828,156,9
message_length_std,0.17974803580911997,0.02087701985146822,True,0.17974803580911997,0.8025701741181177,1584.2803194663118,1139.279312402939,156,9
avg_message_length,-0.15616939353055564,0.04516770603242347,True,0.15616939353055564,-0.6973729979409123,1322.4017482517484,1943.8130511463844,156,9
avg_assistant_message_length,-0.15616939353055564,0.04516770603242347,True,0.15616939353055564,-0.6973729979409123,1322.4017482517484,1943.8130511463844,156,9
reasoning_statement_count,0.1544538865197343,0.047611904810333394,True,0.1544538865197343,0.6864210093187705,0.42948717948717946,0.0,156,9
unique_tool_calls_ratio,0.146054561008102,0.06122143595296968,False,0.146054561008102,0.6482621585356523,0.2999044936544937,0.25308641975308643,156,9
tool_repetition_rate,-0.14605456100810194,0.061221435952969895,False,0.14605456100810194,-0.648262158535651,0.7000955063455063,0.7469135802469135,156,9
total_tokens,-0.14340626958779756,0.06612245946544869,False,0.14340626958779756,-0.6406015530882435,29524.07051282051,35053.0,156,9
max_consecutive_successes,0.12461506811962594,0.11076521708872644,False,0.12461506811962594,0.5515920910697998,14.346153846153847,10.666666666666666,156,9
error_burstiness,0.1244626081460263,0.11120580934874456,False,0.1244626081460263,0.551298276385336,0.7884615384615384,0.3333333333333333,156,9
failed_calls,0.1244626081460263,0.11120580934874456,False,0.1244626081460263,0.551298276385336,0.7884615384615384,0.3333333333333333,156,9
execution_errors,0.1244626081460263,0.11120580934874456,False,0.1244626081460263,0.551298276385336,0.7884615384615384,0.3333333333333333,156,9
total_errors,0.1244626081460263,0.11120580934874456,False,0.1244626081460263,0.551298276385336,0.7884615384615384,0.3333333333333333,156,9
max_consecutive_failures,0.1244626081460263,0.11120580934874456,False,0.1244626081460263,0.551298276385336,0.7884615384615384,0.3333333333333333,156,9
prompt_tokens,-0.12168972191688013,0.11946058024932307,False,0.12168972191688013,-0.5416609806902144,29379.78205128205,34014.0,156,9
steps_to_first_planning,-0.1209992421915332,0.12158830170098917,False,0.1209992421915332,-0.5366535804456161,0.6153846153846154,1.6666666666666667,156,9
assistant_steps_to_first_planning,-0.1209992421915332,0.12158830170098917,False,0.1209992421915332,-0.5366535804456161,0.6153846153846154,1.6666666666666667,156,9
has_planning_in_first_step,-0.1209992421915332,0.12158830170098917,False,0.1209992421915332,-0.536653580445616,0.40384615384615385,0.6666666666666666,156,9
error_rate,0.11982424716443969,0.125276410819168,False,0.11982424716443969,0.5306690090898608,0.07755439005439005,0.037037037037037035,156,9
success_rate,-0.11982424716443967,0.125276410819168,False,0.11982424716443967,-0.5306690090898598,0.92244560994561,0.9629629629629629,156,9
