feature,importance
avg_words_per_message,0.0858890176976528
planning_to_total_ratio,0.058399249515672505
level,0.05747172271259759
neutral_marker_ratio,0.053109349556049894
avg_assistant_message_length,0.04866073251212919
avg_message_length,0.0386425337689595
total_message_length,0.027598751777980542
tool_latency_max,0.02686813931787708
completion_tokens,0.026096343004623122
tool_latency_std,0.025958217866926255
tool_execution_duration,0.019753921482039864
tool_gini_coefficient,0.019316119582562116
has_planning_in_first_step,0.018884014149477327
max_consecutive_successes,0.017821169735334895
total_tokens,0.01617393204810772
total_markers,0.016077545789646333
tool_latency_mean,0.016021458879013767
marker_balance_ratio,0.015856665921857596
thought_to_action_ratio,0.014273430031780984
message_length_std,0.013696992505329617
tool_switching_rate,0.013692266253024436
verification_marker_ratio,0.013644793365883048
prompt_tokens,0.013476724809780492
retry_rate,0.013448639632789902
action_count,0.012893816731781532
avg_thought_length,0.01232974458342972
most_used_tool_ratio,0.011820353116544164
marker_balance,0.011437583492578847
positive_marker_ratio,0.011115560718734496
confidence_marker_ratio,0.01092310783928514
avg_tools_per_step,0.010813978415924165
top3_tool_concentration,0.010357493941754727
tool_diversity_entropy,0.009721351768229464
most_used_tool_count,0.009580058154301305
assistant_steps_count,0.00911036885891377
assistant_steps_to_first_tool_call,0.009025535195992133
validation_to_total_ratio,0.008903868676075488
successful_calls,0.008887972640428319
assistant_steps_to_first_reasoning,0.008074940298879842
total_calls,0.00782913059440702
steps_to_first_reasoning,0.007786216635475515
assistant_steps_to_first_planning,0.007652466402208734
steps_to_first_planning,0.007419523712264847
tool_repetition_rate,0.006951080448510616
self_correction_marker_ratio,0.006420643655434246
recovery_marker_ratio,0.006217291550209846
error_burstiness,0.00613010062798435
backtrack_trigger_count,0.005831592712688138
unique_tool_calls_ratio,0.005744583957131003
confidence_marker_count,0.005683429887540097
planning_statement_count,0.005644800438733602
error_rate,0.005611206159657647
max_tool_burst_length,0.005599367181366257
uncertainty_marker_ratio,0.005157635071070535
step_count,0.004968981797628936
max_consecutive_failures,0.004935917073746486
success_rate,0.00487276245123418
thought_count,0.004791045493826579
recovery_marker_count,0.00402294091679098
assistant_steps_to_first_error,0.003888795105423526
neutral_count,0.003484178836013846
verification_marker_count,0.003467037134205896
self_correction_marker_count,0.0034299971703942687
syntax_error_count,0.0033683102209859815
model_gpt-4o,0.0031479148396056505
execution_errors,0.003011948512322381
annotatable_steps_count,0.002991057357091679
neutral_marker_count,0.0029110309687958038
rare_tool_ratio,0.0028511707753184133
failed_calls,0.002817994067334062
agent_type_ToolCallingAgent,0.002348322863858023
problem_marker_count,0.002274729188924844
problem_marker_ratio,0.002172525728726018
uncertainty_marker_count,0.0016178452034025308
validation_attempt_count,0.0015492848103492423
total_errors,0.0014213859243860383
code_block_count,0.0013480433672381038
negative_marker_ratio,0.0012834928774090838
unnecessary_tool_use_count,0.0006482369205007885
longest_looping_sequence,0.0005721513418389792
inefficient_tool_call_count,0.0005547599984452162
reasoning_to_total_ratio,0.000499984164191771
backtrack_after_error_rate,0.0004911637359147449
tools_used_count,0.000455280196668996
loop_instance_count,0.0004268798614258322
positive_marker_count,0.0004015368626586463
early_final_answer_count,0.0003983883932159793
steps_to_first_error,0.00039044460820437244
negative_marker_count,0.00038108773369278546
non_sense_count,0.00025971302758889255
reasoning_statement_count,3.7125086008321675e-05
missing_validation_count,0.0
invalid_args_errors,0.0
invalid_tool_errors,0.0
hallucination_count,0.0
wrong_planning_count,0.0
wrong_reasoning_count,0.0
give_up_count,0.0
question_count,0.0
steps_to_first_tool_call,0.0
misunderstood_tool_count,0.0
qa_score,0.0
negative_markers_steps_21_plus,0.0
positive_markers_steps_21_plus,0.0
negative_markers_steps_11_20,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_1_5,0.0
early_negative_rate,0.0
marker_trajectory_slope,0.0
assistant_steps_to_first_negative_marker,0.0
backtrack_to_total_ratio,0.0
assistant_steps_to_first_positive_marker,0.0
validation_after_error_rate,0.0
steps_to_first_negative_marker,0.0
steps_to_first_positive_marker,0.0
has_tool_error_in_first_step,0.0
has_reasoning_in_first_step,0.0
