feature,importance
total_markers,0.05014781598387599
level,0.0421201124760934
uncertainty_marker_count,0.04080621370091689
tool_execution_duration,0.040246374300549635
step_count,0.03368247502616446
confidence_marker_ratio,0.03354192200914434
tool_latency_mean,0.031134115208490406
uncertainty_marker_ratio,0.03098467010658458
tool_latency_max,0.027825400932935826
planning_to_total_ratio,0.027789662271950996
tool_latency_std,0.02687510798580611
assistant_steps_count,0.025987728253950636
confidence_marker_count,0.0212964043545776
marker_balance,0.01810371823330677
tool_gini_coefficient,0.017705248745076955
qa_score,0.017048596888010747
total_calls,0.015841813105691
tool_switching_rate,0.015468689759416463
assistant_steps_to_first_planning,0.015308322124651925
longest_looping_sequence,0.01382034626515244
prompt_tokens,0.013787341599870974
message_length_std,0.01368898118614857
avg_message_length,0.013263250487876957
tool_diversity_entropy,0.013022341517370441
unique_tool_calls_ratio,0.012744719234802651
top3_tool_concentration,0.012470560003105736
total_tokens,0.012437755605852913
avg_assistant_message_length,0.01158710093353229
avg_words_per_message,0.01130037023383335
self_correction_marker_count,0.010981689121838554
total_message_length,0.010797573024945715
successful_calls,0.010705415099457036
neutral_marker_count,0.010367768693547712
avg_tools_per_step,0.010198063680136387
positive_marker_ratio,0.010030063859086426
steps_to_first_planning,0.009879433105642184
neutral_marker_ratio,0.00961371472188134
tool_repetition_rate,0.00959854665206801
verification_marker_count,0.0090921976751401
assistant_steps_to_first_tool_call,0.009040237438620462
retry_rate,0.008078770470732103
completion_tokens,0.007792134768866709
self_correction_marker_ratio,0.007720174852734154
problem_marker_ratio,0.007665206912086808
avg_thought_length,0.007509631197428093
tools_used_count,0.007290295994588204
max_consecutive_successes,0.006547358180857389
verification_marker_ratio,0.0065444884715847
negative_marker_count,0.006502905495805983
most_used_tool_ratio,0.006471649097879237
rare_tool_ratio,0.006423085082070706
planning_statement_count,0.006167688647278165
marker_balance_ratio,0.006059075509711849
annotatable_steps_count,0.005949114181468036
backtrack_to_total_ratio,0.005568587617381448
give_up_count,0.005491414654831016
action_count,0.005446281798548227
unnecessary_tool_use_count,0.005325240549776541
thought_to_action_ratio,0.005298051337036134
reasoning_to_total_ratio,0.005253019966607783
neutral_count,0.005054499227196816
model_gpt-4o,0.00502744307258427
has_planning_in_first_step,0.004896173589176813
validation_to_total_ratio,0.0048000892272657605
thought_count,0.004427473542464645
assistant_steps_to_first_reasoning,0.004355182011249022
problem_marker_count,0.004350235440402075
recovery_marker_ratio,0.004336452180646081
assistant_steps_to_first_error,0.004336244009130768
steps_to_first_error,0.0040972992776322015
negative_marker_ratio,0.003961579793877087
steps_to_first_reasoning,0.0036194127591657643
error_rate,0.003470725374125289
most_used_tool_count,0.003433638734621243
max_tool_burst_length,0.0033149744444497353
success_rate,0.003246360158239145
failed_calls,0.0030548855803249598
missing_validation_count,0.0029284328493836944
positive_marker_count,0.002914805504025374
validation_attempt_count,0.0025689051190182373
early_final_answer_count,0.0022964154137519637
recovery_marker_count,0.0020332387227451785
execution_errors,0.0019022994620547418
syntax_error_count,0.0018679844541741877
hallucination_count,0.001631108577002544
max_consecutive_failures,0.0015148980904730917
total_errors,0.0014062910717067235
error_burstiness,0.0013825232005593507
reasoning_statement_count,0.0013001998866599754
loop_instance_count,0.0010269001713713378
wrong_reasoning_count,0.0010268157206382471
code_block_count,0.0006733312150730614
backtrack_after_error_rate,0.0006685705489286554
question_count,0.0006050326509222631
has_tool_error_in_first_step,0.0005769314855302624
agent_type_ToolCallingAgent,0.0005232149623301363
non_sense_count,0.00043664407220891563
backtrack_trigger_count,0.00034544225863649455
has_reasoning_in_first_step,0.00030316896878473406
misunderstood_tool_count,0.0002760643584191551
wrong_planning_count,0.0002552739992899477
inefficient_tool_call_count,0.00021220243617474355
invalid_tool_errors,4.970492305720878e-05
validation_after_error_rate,4.4895060149837e-05
positive_markers_steps_1_5,0.0
early_negative_rate,0.0
marker_trajectory_slope,0.0
assistant_steps_to_first_negative_marker,0.0
negative_markers_steps_21_plus,0.0
steps_to_first_negative_marker,0.0
steps_to_first_positive_marker,0.0
steps_to_first_tool_call,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_11_20,0.0
invalid_args_errors,0.0
positive_markers_steps_21_plus,0.0
assistant_steps_to_first_positive_marker,0.0
