feature,importance
level,0.05820464389083062
problem_marker_ratio,0.054970114684538024
assistant_steps_to_first_tool_call,0.05458900616463867
rare_tool_ratio,0.04505514735552293
tool_gini_coefficient,0.04479197138289801
tool_switching_rate,0.0442761277690427
total_tokens,0.04138366132068559
problem_marker_count,0.029798992301610448
completion_tokens,0.02769423786393921
prompt_tokens,0.02731414924496725
give_up_count,0.025165109748678253
uncertainty_marker_count,0.024067234175301832
hallucination_count,0.023783404346487416
annotatable_steps_count,0.021904210265795764
confidence_marker_ratio,0.018103479629540203
tool_latency_max,0.016461884311380813
backtrack_to_total_ratio,0.014175729665177767
assistant_steps_to_first_error,0.013303441098123779
step_count,0.013183712424143042
positive_marker_ratio,0.013157895382413722
retry_rate,0.013114452887861679
avg_tools_per_step,0.012898206432219853
max_tool_burst_length,0.012277334262650944
tool_latency_std,0.012062210842842503
tool_repetition_rate,0.011183004128030638
steps_to_first_error,0.010980282177133104
total_message_length,0.010926538854676694
tool_latency_mean,0.01090196068939766
assistant_steps_count,0.01080698135999778
success_rate,0.010764433906016297
uncertainty_marker_ratio,0.010430511589416425
avg_message_length,0.00966230747150822
error_burstiness,0.009519231990092103
tool_execution_duration,0.008864645717021086
successful_calls,0.00842940374471075
message_length_std,0.008412003737553221
negative_marker_ratio,0.008002990594929874
avg_words_per_message,0.007985395501311448
execution_errors,0.007746096450582285
avg_assistant_message_length,0.0077093321348313025
error_rate,0.007643143349230579
total_calls,0.007592203396466459
marker_balance_ratio,0.007522649800106953
unique_tool_calls_ratio,0.0074913805892381745
marker_balance,0.0073669835478473
early_final_answer_count,0.007131621293132491
negative_marker_count,0.006904683061935728
recovery_marker_ratio,0.005926280545966006
confidence_marker_count,0.0055646043626262544
max_consecutive_successes,0.005522155725839
neutral_marker_ratio,0.005206286224208467
non_sense_count,0.00495034278945147
max_consecutive_failures,0.004734566458491733
tool_diversity_entropy,0.004716282413946441
most_used_tool_count,0.0046900478985622785
total_markers,0.004636741913928168
misunderstood_tool_count,0.00393330123793642
most_used_tool_ratio,0.003704257091400838
backtrack_trigger_count,0.0036969524140993276
verification_marker_count,0.003636741219970317
neutral_count,0.0034231681675406106
self_correction_marker_count,0.0033142475225308755
self_correction_marker_ratio,0.0032601323248813933
tools_used_count,0.0032426270689706127
wrong_reasoning_count,0.0032320469915973504
top3_tool_concentration,0.0031990279120539173
thought_count,0.0031055624569625586
validation_to_total_ratio,0.0030363632690025627
verification_marker_ratio,0.00285098643132342
unnecessary_tool_use_count,0.0028233277747071865
code_block_count,0.002740667077226217
thought_to_action_ratio,0.0027065320125754504
neutral_marker_count,0.0025345192542778196
failed_calls,0.0024575801082167203
model_gpt-4o,0.0024234203936913034
wrong_planning_count,0.00225206209187584
qa_score,0.0021355797836254482
avg_thought_length,0.002104717997808873
validation_attempt_count,0.002093995271249889
positive_marker_count,0.0020605285036335735
assistant_steps_to_first_reasoning,0.001975205216965064
recovery_marker_count,0.0018799286984329039
missing_validation_count,0.0018797911601448186
reasoning_to_total_ratio,0.0016978342646546132
steps_to_first_reasoning,0.0016752389751031396
has_tool_error_in_first_step,0.0016103759503834044
reasoning_statement_count,0.0011366085995683528
longest_looping_sequence,0.0010800189501618319
action_count,0.0010166340379864003
has_reasoning_in_first_step,0.0008704569904495304
loop_instance_count,0.0008313372032487486
assistant_steps_to_first_planning,0.000643441653443313
validation_after_error_rate,0.0005351513791326011
total_errors,0.0004951551826017092
syntax_error_count,0.0004114025692413805
inefficient_tool_call_count,0.0003237877012895663
planning_statement_count,0.00021666415490214895
steps_to_first_planning,9.117206565453064e-05
backtrack_after_error_rate,0.0
assistant_steps_to_first_positive_marker,0.0
invalid_tool_errors,0.0
invalid_args_errors,0.0
question_count,0.0
steps_to_first_tool_call,0.0
steps_to_first_positive_marker,0.0
steps_to_first_negative_marker,0.0
assistant_steps_to_first_negative_marker,0.0
marker_trajectory_slope,0.0
early_negative_rate,0.0
positive_markers_steps_1_5,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_11_20,0.0
positive_markers_steps_21_plus,0.0
negative_markers_steps_21_plus,0.0
has_planning_in_first_step,0.0
planning_to_total_ratio,0.0
agent_type_ToolCallingAgent,0.0
