feature,importance
confidence_marker_ratio,0.10050457079194879
confidence_marker_count,0.07174063012780982
model_gpt-4o,0.0685336329082004
longest_looping_sequence,0.06146298764619772
qa_score,0.05647105798860244
total_markers,0.05193680749795021
recovery_marker_count,0.037981528637648296
step_count,0.03591588220978762
total_message_length,0.0333933229243696
assistant_steps_count,0.0326441131077033
marker_balance,0.022444587189451987
unique_tool_calls_ratio,0.021725663952801885
total_calls,0.021516813794366624
self_correction_marker_count,0.01786104550529407
max_consecutive_successes,0.017831111863111135
verification_marker_count,0.017461475975411103
avg_thought_length,0.016796753068842492
planning_to_total_ratio,0.015391555495205031
successful_calls,0.013849357928741163
tool_repetition_rate,0.013663928048657353
negative_marker_ratio,0.01323004427413938
problem_marker_ratio,0.013136681505889891
most_used_tool_count,0.011784309557289359
tool_switching_rate,0.011179298981597096
prompt_tokens,0.010746901097193897
uncertainty_marker_count,0.01003657039120277
message_length_std,0.008729554317724476
total_tokens,0.008459484661784923
tool_latency_mean,0.00838680114651961
give_up_count,0.0076334677379415435
validation_attempt_count,0.0074692656476123285
uncertainty_marker_ratio,0.006909797548512622
marker_balance_ratio,0.00661175819025002
annotatable_steps_count,0.006431793721846354
self_correction_marker_ratio,0.006418954761721123
tools_used_count,0.00582575786069941
avg_message_length,0.005737945139323135
avg_assistant_message_length,0.005482256398179948
avg_tools_per_step,0.005465295861849437
rare_tool_ratio,0.00537218569610921
has_planning_in_first_step,0.005363936753925464
neutral_count,0.005216606752346075
completion_tokens,0.004693449337455401
top3_tool_concentration,0.004518506994403723
success_rate,0.0043787511355269735
problem_marker_count,0.004146699233568458
assistant_steps_to_first_planning,0.004131602731429416
positive_marker_count,0.003989455167223042
recovery_marker_ratio,0.003984943213924918
tool_latency_max,0.003979899101564941
tool_execution_duration,0.0038718187626669742
steps_to_first_planning,0.003531414310566201
backtrack_to_total_ratio,0.0033981654806282623
most_used_tool_ratio,0.003340523496924173
retry_rate,0.003284513503509449
syntax_error_count,0.0031599209176875814
question_count,0.00294316975276058
planning_statement_count,0.0027556272278849462
max_tool_burst_length,0.002745310741566665
verification_marker_ratio,0.002629672763825861
negative_marker_count,0.002620310543192577
code_block_count,0.002510819146190807
validation_to_total_ratio,0.002495754844310098
tool_latency_std,0.0024807157418345292
avg_words_per_message,0.0021332984673326405
steps_to_first_reasoning,0.0021015140421265554
tool_diversity_entropy,0.001843284159956676
neutral_marker_count,0.0014302644393930114
positive_marker_ratio,0.0013029282596340017
neutral_marker_ratio,0.0012705844474396153
thought_count,0.001200232383726928
action_count,0.0011670176904676522
early_final_answer_count,0.0009606040082892607
reasoning_to_total_ratio,0.0008981263474365845
reasoning_statement_count,0.0007432133559687194
failed_calls,0.0006915646740704624
tool_gini_coefficient,0.0006527014232740321
has_reasoning_in_first_step,0.0006132383109375958
backtrack_trigger_count,0.0004822252686877989
error_rate,0.0003432003432003432
assistant_steps_to_first_reasoning,0.0003166575041231445
thought_to_action_ratio,0.0003028986079833537
loop_instance_count,0.00028842327051387096
total_errors,0.00023778725746525386
unnecessary_tool_use_count,0.00021774550013428615
invalid_tool_errors,0.00015376286562727244
wrong_reasoning_count,0.00010501904191912047
agent_type_ToolCallingAgent,0.0001026089971551525
hallucination_count,9.456051873198846e-05
validation_after_error_rate,0.0
backtrack_after_error_rate,0.0
invalid_args_errors,0.0
execution_errors,0.0
missing_validation_count,0.0
non_sense_count,0.0
wrong_planning_count,0.0
inefficient_tool_call_count,0.0
misunderstood_tool_count,0.0
steps_to_first_tool_call,0.0
steps_to_first_error,0.0
steps_to_first_positive_marker,0.0
steps_to_first_negative_marker,0.0
assistant_steps_to_first_tool_call,0.0
assistant_steps_to_first_error,0.0
assistant_steps_to_first_positive_marker,0.0
assistant_steps_to_first_negative_marker,0.0
marker_trajectory_slope,0.0
early_negative_rate,0.0
positive_markers_steps_1_5,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_11_20,0.0
positive_markers_steps_21_plus,0.0
negative_markers_steps_21_plus,0.0
has_tool_error_in_first_step,0.0
error_burstiness,0.0
max_consecutive_failures,0.0
level,0.0
