LAMMPS data file via write_data, version 19 Nov 2024, timestep = 1000000, units = metal

216 atoms
1 atom types

0.11046766457794632 16.22063833541922 xlo xhi
0.11046766457794632 16.22063833541922 ylo yhi
0.11046766457794632 16.22063833541922 zlo zhi
0 0 0 xy xz yz

Masses

1 28.0855

Atoms # full

46 6 1 0 10.545024021863194 4.760785671714594 8.13071137336998 0 0 -1
198 25 1 0 13.88023245880298 0.8601352427101383 1.51198036380002 0 1 0
33 5 1 0 9.926621246859888 1.7062321725931373 6.514554262442395 0 0 0
58 8 1 0 4.393083348452866 2.6566114539165784 1.5305595990189742 0 0 1
104 13 1 0 8.418478963190863 1.2312176816259637 1.9049127155409176 -1 0 1
216 27 1 0 4.626059211027417 1.349190445387017 3.652031750819138 0 0 0
204 26 1 0 6.445985375673118 6.852702478761219 0.30704812404214643 0 0 1
179 23 1 0 13.517351608133412 4.455506931615818 6.823049078396633 0 0 1
53 7 1 0 14.489230736044833 7.9246463634076765 3.1702378631015944 0 1 0
76 10 1 0 3.315153565702863 4.264328454835102 0.5147637812950071 0 0 1
173 22 1 0 5.626021997754849 7.51525562948552 5.404236486455502 -1 0 0
203 26 1 0 15.706583958627602 0.17366832684057532 6.072972363969271 0 1 0
103 13 1 0 7.6421869618842635 7.838765524218338 2.5241235440742202 -1 0 1
57 8 1 0 2.540592289328748 4.970233406728909 6.005153583769117 1 0 0
177 23 1 0 3.309285560220581 6.063955151323379 2.3649076350429312 1 0 1
119 15 1 0 0.11468282219495042 4.811104852155338 1.0568466494962898 0 0 0
170 22 1 0 7.724099843363256 3.1361513331004343 3.2626650663645256 0 -1 1
165 21 1 0 2.249041061853712 7.543942404381503 5.338083106320132 0 0 1
194 25 1 0 10.943711571498703 1.647320091654892 2.482744121212531 -1 1 1
140 18 1 0 1.1672386764531706 5.420169732336314 3.779407771159655 0 0 0
160 20 1 0 5.358884238686698 6.37059727618224 3.171650280070179 0 0 1
164 21 1 0 7.651401505627638 4.278616942302909 0.9764435031564737 0 0 1
72 9 1 0 12.410186073660675 3.540892730815561 2.955302557560523 0 0 0
195 25 1 0 11.11148701245913 5.427720956012539 3.19433422992913 0 0 1
172 22 1 0 15.957877846369856 2.4199522685305492 4.297860839644194 0 0 0
115 15 1 0 13.077705687881139 7.548945673296335 5.421664245127134 0 0 0
202 26 1 0 12.367298630980683 2.9941128092205664 5.311050318316189 0 1 0
109 14 1 0 7.648887605285655 3.213399843003026 6.388298327044603 1 1 -1
131 17 1 0 2.3683313455518102 7.531359320045041 8.036169469659434 0 0 0
5 1 1 0 16.045647630449857 2.2020787463399003 7.930570170656888 -1 0 0
152 19 1 0 12.189719301115364 7.350640773311189 1.8622884171082512 -1 0 1
92 12 1 0 11.881861357459432 0.9990593047359665 0.20810926143724787 0 0 1
41 6 1 0 2.0561314460428406 2.5753818347330086 3.352843072397992 1 0 0
71 9 1 0 2.955071749573051 2.486124003795852 5.697887038747439 0 0 0
66 9 1 0 9.809794598209997 4.028671555316507 4.888859204918496 0 1 -1
80 10 1 0 6.347958988334629 7.209572756734866 7.615535230709069 0 0 0
178 23 1 0 5.410910022342101 1.8727003684109764 6.258753427522486 0 0 1
142 18 1 0 14.791367630448546 2.994640649988644 2.112807851745923 -1 1 0
