feature,importance
positive_marker_ratio,0.08316450510355237
avg_words_per_message,0.07526861235099876
total_markers,0.0561420039903626
avg_assistant_message_length,0.04719015338898431
total_message_length,0.04676962508634483
tools_used_count,0.046709635820621064
thought_count,0.04093349432338399
annotatable_steps_count,0.03911887883088545
syntax_error_count,0.03818730487632282
marker_balance,0.0324154440665456
avg_message_length,0.0311841434208638
most_used_tool_ratio,0.030756798797032196
step_count,0.029981954613784324
loop_instance_count,0.028914728682170553
negative_marker_count,0.028868676299183545
tool_latency_mean,0.028176871040111316
longest_looping_sequence,0.02759370849096259
problem_marker_ratio,0.026212122187767677
total_calls,0.023542826794856433
successful_calls,0.02069324473975637
assistant_steps_count,0.01862348764195572
tool_diversity_entropy,0.017206161011370597
problem_marker_count,0.016122381442693286
action_count,0.015825183841761493
total_tokens,0.01490262132150065
negative_marker_ratio,0.014424425982769752
marker_balance_ratio,0.0117963355194708
backtrack_after_error_rate,0.010349181968637499
neutral_marker_ratio,0.010028490999531809
tool_execution_duration,0.008512412442283245
completion_tokens,0.00841932952667334
tool_latency_max,0.008358082161557881
prompt_tokens,0.007691162736953223
tool_latency_std,0.005458507114818451
message_length_std,0.005322048924462742
neutral_marker_count,0.005053844652305666
neutral_count,0.004973239627750022
most_used_tool_count,0.0049701978203605165
avg_thought_length,0.004594727258950223
has_planning_in_first_step,0.0043137254901960765
retry_rate,0.0038817538048998867
max_consecutive_successes,0.003832752613240416
steps_to_first_error,0.00313179643323184
assistant_steps_to_first_error,0.0029032258064516136
positive_marker_count,0.002600893290302208
misunderstood_tool_count,0.0021395911989795908
unique_tool_calls_ratio,0.0010441329585744509
steps_to_first_reasoning,0.0008710304235404732
tool_repetition_rate,0.0004119850187265916
assistant_steps_to_first_reasoning,0.00034649999999999894
recovery_marker_ratio,6.605806155937066e-05
recovery_marker_count,0.0
code_block_count,0.0
thought_to_action_ratio,0.0
uncertainty_marker_ratio,0.0
uncertainty_marker_count,0.0
reasoning_to_total_ratio,0.0
validation_after_error_rate,0.0
error_rate,0.0
planning_to_total_ratio,0.0
success_rate,0.0
avg_tools_per_step,0.0
backtrack_to_total_ratio,0.0
validation_to_total_ratio,0.0
level,0.0
negative_markers_steps_11_20,0.0
max_consecutive_failures,0.0
error_burstiness,0.0
give_up_count,0.0
early_final_answer_count,0.0
wrong_reasoning_count,0.0
wrong_planning_count,0.0
hallucination_count,0.0
non_sense_count,0.0
unnecessary_tool_use_count,0.0
missing_validation_count,0.0
reasoning_statement_count,0.0
planning_statement_count,0.0
backtrack_trigger_count,0.0
validation_attempt_count,0.0
total_errors,0.0
execution_errors,0.0
invalid_args_errors,0.0
invalid_tool_errors,0.0
failed_calls,0.0
inefficient_tool_call_count,0.0
steps_to_first_tool_call,0.0
steps_to_first_positive_marker,0.0
negative_markers_steps_1_5,0.0
has_tool_error_in_first_step,0.0
has_reasoning_in_first_step,0.0
negative_markers_steps_21_plus,0.0
positive_markers_steps_21_plus,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_6_10,0.0
positive_markers_steps_1_5,0.0
steps_to_first_negative_marker,0.0
early_negative_rate,0.0
marker_trajectory_slope,0.0
assistant_steps_to_first_planning,0.0
assistant_steps_to_first_negative_marker,0.0
assistant_steps_to_first_positive_marker,0.0
assistant_steps_to_first_tool_call,0.0
steps_to_first_planning,0.0
question_count,0.0
