feature,importance
total_markers,0.05570994364713612
self_correction_marker_ratio,0.05246778328416878
level,0.04412283487300206
avg_tools_per_step,0.03776042588091786
self_correction_marker_count,0.03361335344215981
tool_execution_duration,0.03233776868653433
most_used_tool_count,0.03192736742671841
qa_score,0.0314643640978612
unique_tool_calls_ratio,0.028804228377909687
tool_latency_mean,0.02817457547846157
tool_gini_coefficient,0.027800198879839103
tool_latency_max,0.0253885737272938
step_count,0.02304617750791478
total_calls,0.022037871047080163
positive_marker_count,0.02099446849648467
planning_to_total_ratio,0.020804766583919287
tool_repetition_rate,0.018182267502843404
planning_statement_count,0.018172372850221875
neutral_marker_count,0.017427269218853274
tool_latency_std,0.017056435278666487
neutral_count,0.013887760151978243
total_tokens,0.013368837017268804
avg_message_length,0.01335646573576135
successful_calls,0.013189254714432982
avg_words_per_message,0.012867659785001455
marker_balance,0.01281529656358747
confidence_marker_ratio,0.012538422964186467
problem_marker_ratio,0.012454716139332548
total_message_length,0.01202863577247252
reasoning_statement_count,0.011545070920888871
rare_tool_ratio,0.011485183617001172
unnecessary_tool_use_count,0.01085934650356998
avg_assistant_message_length,0.010458457169209803
problem_marker_count,0.010349949225340249
completion_tokens,0.010091062267978158
top3_tool_concentration,0.009887414567768158
message_length_std,0.009472867227070665
marker_balance_ratio,0.008426725732454825
success_rate,0.008360695442829899
retry_rate,0.008219894881605802
prompt_tokens,0.008195647226789927
tool_diversity_entropy,0.00757313006242184
max_consecutive_successes,0.007366789944527421
confidence_marker_count,0.007233709655507705
most_used_tool_ratio,0.0069258596774491475
neutral_marker_ratio,0.006636379943020389
positive_marker_ratio,0.006475310522667759
tool_switching_rate,0.006391692015020451
steps_to_first_error,0.006033764778125155
validation_to_total_ratio,0.005658398799031691
missing_validation_count,0.005528305495950251
tools_used_count,0.0054355529902716925
error_rate,0.005361956090330542
max_tool_burst_length,0.004719898577262216
negative_marker_count,0.004699540420969911
negative_marker_ratio,0.004601795185964885
action_count,0.004535093969467832
reasoning_to_total_ratio,0.004306040218828997
error_burstiness,0.004190506579284995
assistant_steps_to_first_error,0.00417154635568571
recovery_marker_count,0.0039528041257169575
thought_to_action_ratio,0.003641208560353297
annotatable_steps_count,0.003346819891104231
backtrack_trigger_count,0.0033070076801915487
assistant_steps_count,0.003068533115133342
hallucination_count,0.0029234008464327902
validation_attempt_count,0.0028842474341295634
avg_thought_length,0.0028702094636380206
verification_marker_ratio,0.002783015401686263
failed_calls,0.0026880099523124558
uncertainty_marker_ratio,0.0026545724144300675
max_consecutive_failures,0.0025111911621332117
model_gpt-4o,0.002464681254983212
syntax_error_count,0.002456697228438854
total_errors,0.0024292619427454753
give_up_count,0.0024025062095096566
thought_count,0.0022998982159088723
execution_errors,0.0022779381399399778
verification_marker_count,0.0022624995872352087
backtrack_to_total_ratio,0.0017587321860718017
recovery_marker_ratio,0.0017021511723341737
loop_instance_count,0.0014793409735248237
has_tool_error_in_first_step,0.001241504940574797
early_final_answer_count,0.0011586804697791032
assistant_steps_to_first_planning,0.0011139463003213995
uncertainty_marker_count,0.0010735571693042969
agent_type_ToolCallingAgent,0.0009106318328993912
inefficient_tool_call_count,0.000910049281001532
steps_to_first_tool_call,0.0008839620278900531
wrong_reasoning_count,0.0008764658926622605
steps_to_first_planning,0.0008024465715338835
assistant_steps_to_first_tool_call,0.0007747030096715116
has_planning_in_first_step,0.0006375021808688179
assistant_steps_to_first_reasoning,0.0006078269239548902
code_block_count,0.00044278567304966847
invalid_tool_errors,0.0002604903176342283
wrong_planning_count,0.00025716420509323546
non_sense_count,0.00023590251187513187
backtrack_after_error_rate,0.00019870834184765651
question_count,0.00018849875267360695
steps_to_first_reasoning,0.0001620570080448984
misunderstood_tool_count,0.00010070843506120756
steps_to_first_positive_marker,0.0
steps_to_first_negative_marker,0.0
invalid_args_errors,0.0
longest_looping_sequence,0.0
assistant_steps_to_first_positive_marker,0.0
validation_after_error_rate,0.0
assistant_steps_to_first_negative_marker,0.0
marker_trajectory_slope,0.0
early_negative_rate,0.0
positive_markers_steps_1_5,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_11_20,0.0
positive_markers_steps_21_plus,0.0
negative_markers_steps_21_plus,0.0
has_reasoning_in_first_step,0.0
