feature,importance
prompt_tokens,0.1069250992184647
total_tokens,0.06342945669397602
tool_latency_max,0.06277988882889901
tool_diversity_entropy,0.05664144769392571
tool_execution_duration,0.05011681473039974
avg_words_per_message,0.047395745434898995
tool_latency_std,0.04684311487009002
tool_latency_mean,0.0459673008096438
step_count,0.03042065593958215
successful_calls,0.026309010150595096
message_length_std,0.024579785973015248
total_markers,0.02298310375191956
neutral_marker_ratio,0.02291798181367971
thought_to_action_ratio,0.02022529610160902
marker_balance,0.018293755897377893
avg_assistant_message_length,0.017941744084942837
completion_tokens,0.016784697580306034
total_message_length,0.01662384866973714
positive_marker_ratio,0.016441561937969366
positive_marker_count,0.01626958605231387
avg_message_length,0.0162655912057884
planning_to_total_ratio,0.01601010235083667
annotatable_steps_count,0.015048004699971862
model_gpt-4o,0.012958161843749783
tools_used_count,0.012533851603156121
assistant_steps_to_first_tool_call,0.012299335343714413
total_calls,0.01205364215016467
avg_thought_length,0.010526467039375155
top3_tool_concentration,0.010162463964746566
marker_balance_ratio,0.010090036262501956
max_consecutive_successes,0.00960498686236547
has_planning_in_first_step,0.009130222501830928
recovery_marker_count,0.006696785603672604
assistant_steps_to_first_planning,0.006426743894512153
avg_tools_per_step,0.006186454965087113
validation_to_total_ratio,0.006172165225018168
reasoning_to_total_ratio,0.005887827935581075
assistant_steps_count,0.005558888795740311
error_rate,0.005272753345678602
success_rate,0.00526645108133176
confidence_marker_ratio,0.004934330416788914
failed_calls,0.004773464023393966
steps_to_first_planning,0.0047054935405464555
error_burstiness,0.004605116630038661
max_consecutive_failures,0.004517427080162187
confidence_marker_count,0.004309574339606365
tool_gini_coefficient,0.0038095790367980147
planning_statement_count,0.003585706259745678
neutral_marker_count,0.0035461119598880655
tool_repetition_rate,0.0031398731274613853
unique_tool_calls_ratio,0.0030229931059381804
verification_marker_count,0.00297872340425532
neutral_count,0.002913485387293619
thought_count,0.002737129907973112
action_count,0.002715920674896081
reasoning_statement_count,0.002510044991303249
agent_type_ToolCallingAgent,0.002432207722530304
most_used_tool_ratio,0.0022581969575245415
negative_marker_ratio,0.002108810518024707
invalid_tool_errors,0.0017422222222222218
retry_rate,0.0017008352315869399
steps_to_first_tool_call,0.001295825022353669
verification_marker_ratio,0.0012170961099671666
total_errors,0.0011552621192005448
problem_marker_ratio,0.0008968199496682679
rare_tool_ratio,0.0007025103034844513
recovery_marker_ratio,0.0005821764442454102
steps_to_first_error,0.0005716218673433656
validation_attempt_count,0.00034514837372049377
tool_switching_rate,0.00014546036386909925
backtrack_to_total_ratio,0.0
max_tool_burst_length,0.0
self_correction_marker_ratio,0.0
question_count,0.0
code_block_count,0.0
validation_after_error_rate,0.0
self_correction_marker_count,0.0
uncertainty_marker_count,0.0
problem_marker_count,0.0
backtrack_after_error_rate,0.0
uncertainty_marker_ratio,0.0
level,0.0
most_used_tool_count,0.0
hallucination_count,0.0
misunderstood_tool_count,0.0
inefficient_tool_call_count,0.0
give_up_count,0.0
early_final_answer_count,0.0
syntax_error_count,0.0
wrong_reasoning_count,0.0
wrong_planning_count,0.0
loop_instance_count,0.0
longest_looping_sequence,0.0
non_sense_count,0.0
unnecessary_tool_use_count,0.0
missing_validation_count,0.0
backtrack_trigger_count,0.0
negative_marker_count,0.0
execution_errors,0.0
invalid_args_errors,0.0
qa_score,0.0
steps_to_first_positive_marker,0.0
steps_to_first_negative_marker,0.0
steps_to_first_reasoning,0.0
has_tool_error_in_first_step,0.0
negative_markers_steps_21_plus,0.0
positive_markers_steps_21_plus,0.0
negative_markers_steps_11_20,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_1_5,0.0
early_negative_rate,0.0
marker_trajectory_slope,0.0
assistant_steps_to_first_reasoning,0.0
assistant_steps_to_first_negative_marker,0.0
assistant_steps_to_first_positive_marker,0.0
assistant_steps_to_first_error,0.0
has_reasoning_in_first_step,0.0
