sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__retro,coverage__spectra,coverage__wetlab
stratified_equal,5,42,0.030983386147578087,0.8744033948009132,0.7945521577046601,0.07028757716049383,0.841980787168251,2,2,1
stratified_equal,5,43,0.07641033650218802,0.7581271430137272,0.6465081838352358,0.12077831790123456,0.7498019064191686,2,2,1
stratified_equal,5,44,0.007494024445450433,0.9155156597651983,0.7909115788387002,0.0625653549382716,0.8497262642562607,2,2,1
stratified_equal,5,45,0.08653799607665609,0.6513774277059432,0.4449492083146097,0.12354683641975307,0.7362539896338274,2,2,1
stratified_equal,5,46,0.015445797495095817,0.8391608391608393,0.6363636363636362,0.09091720679012344,0.5651735711729882,2,2,1
stratified_equal,5,47,0.029207499622755397,0.6749495855669096,0.5516087657948691,0.07598202160493828,0.6175156606113154,2,2,1
stratified_equal,5,48,0.045641542175946875,0.8280752728705546,0.7077760731311632,0.07688942901234569,0.7359165668439283,2,2,1
stratified_equal,5,49,0.03402735777878377,0.9007998435851042,0.7945521577046601,0.1529079475308642,0.7067374963331844,2,2,1
stratified_equal,5,50,0.005842960615663201,0.9842396880153765,0.9313248452425005,0.023185725308641974,0.6889386127274747,2,2,1
stratified_equal,5,51,0.0706429606156632,0.9543918399186052,0.8616404368553291,0.11928757716049383,0.746660379193545,2,2,1
stratified_equal,5,52,0.01250679040289724,0.9403566658021552,0.8616404368553291,0.052194984567901226,0.8886618181461842,2,2,1
stratified_equal,5,53,0.02834792515467029,0.9403566658021552,0.8308675641104959,0.06775054012345678,0.7747440410009335,2,2,1
stratified_equal,5,54,0.034381967707861776,0.817548892283217,0.6462303276414968,0.06625054012345678,0.7718990395448658,2,2,1
stratified_equal,5,55,0.01751671948091142,0.9141870411815418,0.8091838819320086,0.058472762345679,0.9156537235430021,2,2,1
stratified_equal,5,56,0.011494024445450437,0.9174116968421968,0.7909115788387002,0.08957461419753086,0.6603610500334737,2,2,1
stratified_equal,5,57,0.03477062019013128,0.8892917980884131,0.7909115788387002,0.06757461419753087,0.7609411580811511,2,2,1
stratified_equal,5,58,0.020671329409989437,0.9525615702844266,0.8839599998785472,0.0807690586419753,0.846663754116662,2,2,1
stratified_equal,5,59,0.019218847140485888,0.8947423499236925,0.7693218186208295,0.04825054012345678,0.6537574386658623,2,2,1
stratified_equal,5,60,0.00987416628942206,0.8140400987541044,0.6462303276414968,0.08293572530864197,0.7195816576984858,2,2,1
stratified_equal,5,61,0.003760691112117097,0.9056999695472499,0.7852322109186565,0.06034313271604937,0.7231504361919562,2,2,1
stratified_equal,5,62,0.006838705296514258,0.8631632081616797,0.7077760731311632,0.10052831790123457,0.784326196342734,2,2,1
stratified_equal,5,63,0.015355017353251852,0.9573626850383792,0.8727860481775684,0.04595424382716049,0.4920398627917601,2,2,1
stratified_equal,5,64,0.013522393239776666,0.8822618233999672,0.7288792981454687,0.06896350308641976,0.4808639149404918,2,2,1
stratified_equal,5,65,0.05029969820431567,0.7950976793327471,0.6461702685025609,0.09994498456790123,0.5049109043567849,2,2,1
stratified_equal,5,66,0.03249544288516675,0.8219014459835725,0.7191012094028307,0.08864868827160494,0.4021971447460227,2,2,1
stratified_equal,5,67,0.05748267692771993,0.8516379587519646,0.7092112703076887,0.11909313271604938,0.8210448231891512,2,2,1
stratified_equal,5,68,0.026884095367436255,0.8561456211034547,0.7385489458759964,0.05248202160493828,0.729221242154933,2,2,1
stratified_equal,5,69,0.014203244303606463,0.817548892283217,0.7077760731311632,0.035306095679012335,0.7265007855719218,2,2,1
stratified_equal,5,70,0.013550762034102909,0.898251143452805,0.7693218186208295,0.061639429012345676,0.7922063641930571,2,2,1
stratified_equal,5,71,0.024481258488003626,0.9449231965748868,0.8493327995650773,0.059278317901234556,0.844657014427705,2,2,1
stratified_equal,5,72,0.016248634374528444,0.9298302852148176,0.8000946913656627,0.10506535493827161,0.8278015928168813,2,2,1
stratified_equal,5,73,0.016705371963180917,0.8471119499577373,0.7288792981454687,0.08025054012345678,0.6826324518119006,2,2,1
stratified_equal,5,74,0.014155017353251852,0.9258470754896877,0.8037727730153806,0.035269058641975305,0.6388790332275023,2,2,1
stratified_equal,5,75,0.024353598913535543,0.9736514943497644,0.9149761402251629,0.07698202160493829,0.775788022759019,2,2,1
stratified_equal,5,76,0.009281258488003617,0.8877247628654673,0.7693218186208295,0.04212091049382716,0.800172608855291,2,2,1
stratified_equal,5,77,0.03188835068658519,0.8161133356141735,0.6565076777938937,0.0845005401234568,0.5827312855441367,2,2,1
stratified_equal,5,78,0.00823444997736532,0.9071817764981586,0.7786486411043856,0.05349128086419753,0.6135522581388395,2,2,1
stratified_equal,5,79,0.038555017353251834,0.9574469552614677,0.8898984166292194,0.1166116512345679,0.7265124813223895,2,2,1
stratified_equal,5,80,0.008342251395805038,0.908178238171182,0.8037727730153806,0.048620910493827156,0.8159125610900709,2,2,1
stratified_equal,5,81,0.02606423721140788,0.9209266841864199,0.8219277191853159,0.06749128086419752,0.6902998365415615,2,2,1
stratified_equal,5,82,0.007772038629847595,0.9964973622679555,0.9847319278346618,0.03700054012345678,0.7367111246741233,2,2,1
stratified_equal,5,83,0.006611754941904329,0.8931712471313915,0.7786486411043856,0.026889429012345673,0.7128846696245708,2,2,1
stratified_equal,5,84,0.01523303153764901,0.9859399412855984,0.9379580992210835,0.04565794753086419,0.83788518876692,2,2,1
stratified_equal,5,85,0.02248693224686887,0.8752318487115212,0.7598954384920844,0.062398688271604934,0.7381877086905702,2,2,1
stratified_equal,5,86,0.00536636487098234,0.9455315955959807,0.8529438595319315,0.07257461419753086,0.7484902156445029,2,2,1
stratified_equal,5,87,0.007959272672400784,0.9684270140350553,0.9231861823449954,0.0504264660493827,0.8599387139806868,2,2,1
stratified_equal,5,88,0.017213173381620647,0.83601134205196,0.6878359394287946,0.048815354938271605,0.6908157944243029,2,2,1
stratified_equal,5,89,0.009363527991549716,0.9403566658021552,0.8308675641104959,0.025704243827160484,0.7689318162138056,2,2,1
stratified_equal,5,90,0.018132322317790855,0.8947423499236925,0.8000946913656627,0.1124542438271605,0.7333573932515304,2,2,1
stratified_equal,5,91,0.0071337407575071685,0.9209266841864199,0.8219277191853159,0.02852831790123457,0.4507416757938724,2,2,1
stratified_equal,5,92,0.02292097480006036,0.5915639647713589,0.46897904961054176,0.12102831790123458,0.36170837477926937,2,2,1
stratified_equal,5,93,0.017627357778783753,0.8791607177646247,0.7786486411043856,0.06007461419753087,0.75106435155196,2,2,1
stratified_equal,5,94,0.009082676927719935,0.8682018740230752,0.7598954384920844,0.03391720679012346,0.7750715244197668,2,2,1
stratified_equal,5,95,0.012722393239776664,0.898251143452805,0.7693218186208295,0.07029683641975308,0.7945636822144401,2,2,1
stratified_equal,5,96,0.00432806699864192,0.9702291586486097,0.9007896044148774,0.034148688271604936,0.6903781959551368,2,2,1
stratified_equal,5,97,0.007045797495095821,0.9352028352316922,0.8091838819320086,0.046815354938271596,0.8613554637831808,2,2,1
stratified_equal,5,98,0.03235643579296817,0.9508830463894927,0.8616404368553291,0.0820653549382716,0.7575259012345376,2,2,1
stratified_equal,5,99,0.009928066998641918,0.975319819981503,0.9298547766256364,0.1753616512345679,0.7067673405833995,2,2,1
stratified_equal,5,100,0.028722393239776673,0.9521642971961908,0.8813830938882877,0.1157690586419753,0.6555457575331091,2,2,1
stratified_equal,5,101,0.025979130828429144,0.8210576858123295,0.6462303276414968,0.11215794753086417,0.7535582345266448,2,2,1
stratified_equal,5,102,0.02349969820431568,0.6018161016848389,0.47673129462279606,0.08618572530864198,0.562045146791968,2,2,1
stratified_equal,5,103,0.006401825863890144,0.9244416715306428,0.8529438595319315,0.029732021604938274,0.830305648113777,2,2,1
stratified_equal,5,104,0.09386281877169156,0.7823224926246457,0.6465081838352358,0.1252690586419753,0.6492279963161125,2,2,1
stratified_equal,5,105,0.008075584729138366,0.8506269373019603,0.7288792981454687,0.045037577160493815,0.8469126435207666,2,2,1
stratified_equal,5,106,0.028177712388712837,0.7403554346427417,0.5539117094069973,0.05901905864197529,0.6541316914529446,2,2,1
stratified_equal,5,107,0.027726648558925596,0.8049321018270617,0.697863157798853,0.0633616512345679,0.6354364555099927,2,2,1
stratified_equal,5,108,0.015581967707861777,0.9470496802718942,0.8668137748205085,0.05248202160493826,0.8222479218897248,2,2,1
stratified_equal,5,109,0.0511507620341029,0.5317033254790191,0.40644850966246954,0.1433801697530864,0.3991051199540847,2,2,1
stratified_equal,5,110,0.009658563452542629,0.8516379587519646,0.7407317712102527,0.042806095679012335,0.740814244982935,2,2,1
stratified_equal,5,111,0.009360691112117092,0.9168845313904311,0.8263342440128466,0.03991720679012345,0.6643869473991708,2,2,1
stratified_equal,5,112,0.05482168401991852,0.9611847501266985,0.8668137748205085,0.11041720679012346,0.8072418923199344,2,2,1
stratified_equal,5,113,0.005037286856797947,0.9789533946223928,0.9231861823449954,0.03123202160493827,0.836674008674542,2,2,1
stratified_equal,5,114,0.0177606911121171,0.8593452466964064,0.753181916595446,0.1295190586419753,0.6682717415209875,2,2,1
stratified_equal,5,115,0.0023422513958050394,0.9627519361329034,0.9134333882114982,0.1780931327160494,0.584045038333794,2,2,1
stratified_equal,5,116,0.0267025350837483,0.939982145344492,0.8352932739179446,0.0981579475308642,0.6284891040841919,2,2,1
stratified_equal,5,117,0.07762452089935114,0.9492133645984593,0.8397191227596315,0.14105609567901234,0.8874773210455406,2,2,1
stratified_equal,5,118,0.020328066998641908,0.9580419580419581,0.8787878787878787,0.056454243827160494,0.9164809020809842,2,2,1
stratified_equal,5,119,0.006387641466727025,0.8380489500927585,0.6668470174522374,0.032759799382716046,0.6996951931956633,2,2,1
stratified_equal,5,120,0.04107700316885468,0.9329146104170898,0.8352932739179446,0.06310239197530863,0.7957316826907226,2,2,1
stratified_equal,5,121,0.030728066998641914,0.9152457730985843,0.8037727730153806,0.1006579475308642,0.5942872110481976,2,2,1
stratified_equal,5,122,0.013854308133393688,0.9683338709054982,0.9066928292470475,0.047815354938271604,0.7262672351222309,2,2,1
stratified_equal,5,123,0.008257145012826315,0.9608759544047234,0.8967126447482837,0.07425054012345678,0.8481065036331189,2,2,1
stratified_equal,5,124,0.04496920175041497,0.8943883753090783,0.7909115788387002,0.08458387345679014,0.695706014543742,2,2,1
stratified_equal,5,125,0.024932322317790856,0.8421104469870047,0.7077760731311632,0.07209313271604939,0.6124156684045682,2,2,1
stratified_equal,5,126,0.0048443790553795085,0.9418355625648663,0.8441622892989752,0.023278317901234566,0.6321528798062901,2,2,1
stratified_equal,5,127,0.00681884714048589,0.9347806145306725,0.8441622892989752,0.048509799382716046,0.7639196069657407,2,2,1
stratified_equal,5,128,0.0053039535234646155,0.9457107322567676,0.8397191227596315,0.042676466049382716,0.7001522299376185,2,2,1
stratified_equal,5,129,0.0059138826014788,0.8921038683798789,0.7627700713964738,0.02811165123456789,0.6836618374688342,2,2,1
stratified_equal,5,130,0.08865998189225893,0.9736514943497644,0.9149761402251629,0.09970424382716048,0.8869008731405866,2,2,1
stratified_equal,5,131,0.017292606005734113,0.8450913782447986,0.6668470174522374,0.09749128086419755,0.647691149777151,2,2,1
stratified_equal,5,132,0.011630194658216395,0.908178238171182,0.7722522721128167,0.03512091049382716,0.6310453669089957,2,2,1
stratified_equal,5,133,0.005970620190131278,0.9420166082517577,0.8219277191853159,0.06663016975308642,0.8357955096309228,2,2,1
stratified_equal,5,134,0.010801825863890153,0.9103817221537509,0.7598954384920844,0.03472276234567901,0.660298997734296,2,2,1
stratified_equal,5,135,0.022753598913535535,0.9263214916857051,0.8000946913656627,0.0684079475308642,0.8249765995533772,2,2,1
stratified_equal,5,136,0.01861175494190433,0.8601398601398602,0.6969696969696969,0.09742646604938271,0.7436306438670558,2,2,1
stratified_equal,5,137,0.0208074996227554,0.8728405635341712,0.7092112703076887,0.046556095679012345,0.6726643330174299,2,2,1
stratified_equal,5,138,0.022390478346159648,0.9631065323170955,0.9149761402251629,0.04025054012345678,0.9024432246487711,2,2,1
stratified_equal,5,139,0.018901116644031987,0.9418355625648663,0.8441622892989752,0.046870910493827155,0.8948407508795956,2,2,1
stratified_equal,5,140,0.008435868417081632,0.9370629370629372,0.8484848484848484,0.1530468364197531,0.7118077985956731,2,2,1
stratified_equal,5,141,0.045071329409989445,0.8943883753090783,0.8219277191853159,0.0760468364197531,0.7468586251431772,2,2,1
stratified_equal,5,142,0.008881258488003625,0.9754446010932804,0.9231861823449954,0.051713503086419754,0.917071473877216,2,2,1
stratified_equal,5,143,0.021959272672400786,0.9293808429533887,0.8352932739179446,0.09674128086419753,0.4817259625318808,2,2,1
stratified_equal,5,144,0.0061550173532518475,0.9418355625648663,0.8441622892989752,0.10020424382716049,0.8856571484591109,2,2,1
stratified_equal,5,145,0.040898279764599366,0.9632238939652261,0.8702543635872545,0.05674128086419753,0.8181908888996313,2,2,1
stratified_equal,5,146,0.01733232231779085,0.9228126981565926,0.8000946913656627,0.049491280864197525,0.7976331918221252,2,2,1
stratified_equal,5,147,0.018189059906443327,0.9071817764981586,0.7786486411043856,0.0800005401234568,0.657087428354548,2,2,1
stratified_equal,5,148,0.013794733665308583,0.9225580879172384,0.8219277191853159,0.045398688271604946,0.7550872468642268,2,2,1
stratified_equal,5,149,0.0276670740908405,0.8227778098887566,0.6356417261637282,0.05207461419753085,0.8061425720234481,2,2,1
stratified_equal,5,150,0.0036897691263014973,0.9562186292818428,0.8702543635872545,0.024241280864197533,0.7099325879999019,2,2,1
