method,subject,group,budget,sq_err,rho_all,rho_new_only,rho_legacy_only
stratified_bayes_irt,claude-opus-4.8__react,new,30,0.0431224988682662,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,30,0.02546401086464469,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,claude-4.5__react,legacy,30,0.17723502841909372,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,kimi-k2.5__react,new,30,0.057668105226095286,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,claude-4.5__tool_calling,legacy,30,0.12645337759670047,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,deepseek-v3.2__react,new,30,0.05800923494794023,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,kimi-k2.5__tool_calling,new,30,0.039209617222473694,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,30,0.02726011770031684,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,30,0.006513978170112166,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,gpt-4o__react,legacy,30,0.014230290226849756,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,gpt-4o__tool_calling,legacy,30,0.014742437503143711,0.9281975705483089,1.0,0.8116794499134279
stratified_bayes_irt,gpt-oss-120b__react,legacy,30,0.00021345002766460434,0.9281975705483089,1.0,0.8116794499134279
bayes_maxinfo,claude-opus-4.8__react,new,35,0.050536133258192374,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,claude-opus-4.8__tool_calling,new,35,0.03122901303572589,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,claude-4.5__react,legacy,35,0.18045710590256947,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,kimi-k2.5__react,new,35,0.06233293853530548,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,claude-4.5__tool_calling,legacy,35,0.14251198713980848,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,deepseek-v3.2__react,new,35,0.08376537910773175,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,kimi-k2.5__tool_calling,new,35,0.04670328248999917,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,deepseek-v3.2__tool_calling,new,35,0.03975720845151098,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,35,0.014341700464703755,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,gpt-4o__react,legacy,35,0.021303576278859197,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,gpt-4o__tool_calling,legacy,35,0.02026945057787715,0.9370629370629372,0.942857142857143,1.0
bayes_maxinfo,gpt-oss-120b__react,legacy,35,9.698358293068245e-05,0.9370629370629372,0.942857142857143,1.0
stratified_bayes_irt,claude-opus-4.8__react,new,35,0.0431224988682662,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,35,0.0273203721325561,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,claude-4.5__react,legacy,35,0.16618632865550034,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,kimi-k2.5__react,new,35,0.06817019428867073,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,claude-4.5__tool_calling,legacy,35,0.1468590127585667,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,deepseek-v3.2__react,new,35,0.07105708557755377,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,kimi-k2.5__tool_calling,new,35,0.049205757522565376,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,35,0.03321478552489353,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,35,0.009389551094317305,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,gpt-4o__react,legacy,35,0.01247057584464296,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,gpt-4o__tool_calling,legacy,35,0.014283519184043006,0.9527159969401509,1.0,0.942857142857143
stratified_bayes_irt,gpt-oss-120b__react,legacy,35,1.7087794828207416e-05,0.9527159969401509,1.0,0.942857142857143
bayes_maxinfo,claude-opus-4.8__react,new,40,0.047375690357627856,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,claude-opus-4.8__tool_calling,new,40,0.03224698958804892,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,claude-4.5__react,legacy,40,0.14262675418741513,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,kimi-k2.5__react,new,40,0.0659506111362608,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,claude-4.5__tool_calling,legacy,40,0.1182920891806248,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,deepseek-v3.2__react,new,40,0.07067678813942956,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,kimi-k2.5__tool_calling,new,40,0.046087867813490314,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,deepseek-v3.2__tool_calling,new,40,0.030662245359891368,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,gpt-oss-120b__tool_calling,legacy,40,0.00792857627885921,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,gpt-4o__react,legacy,40,0.012311555002263455,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,gpt-4o__tool_calling,legacy,40,0.012788241285649609,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,gpt-oss-120b__react,legacy,40,3.939565414214572e-05,0.9842396880153765,1.0,0.9856107606091623
stratified_bayes_irt,claude-opus-4.8__react,new,40,0.037117711634223595,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,claude-opus-4.8__tool_calling,new,40,0.027084755545495758,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,claude-4.5__react,legacy,40,0.1351735626980535,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,kimi-k2.5__react,new,40,0.05847135581711185,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,claude-4.5__tool_calling,legacy,40,0.10819900407424173,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,deepseek-v3.2__react,new,40,0.06044274558623811,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,kimi-k2.5__tool_calling,new,40,0.03597882526029877,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,deepseek-v3.2__tool_calling,new,40,0.02893618153010409,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,gpt-oss-120b__tool_calling,legacy,40,0.0079285762788592,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,gpt-4o__react,legacy,40,0.011226980534178341,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,gpt-4o__tool_calling,legacy,40,0.012788241285649609,0.9790209790209792,1.0,0.942857142857143
stratified_bayes_irt,gpt-oss-120b__react,legacy,40,3.939565414214572e-05,0.9790209790209792,1.0,0.942857142857143
bayes_maxinfo,claude-opus-4.8__react,new,45,0.0327584326744127,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,claude-opus-4.8__tool_calling,new,45,0.02270614377769957,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,claude-4.5__react,legacy,45,0.10446802027619904,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,kimi-k2.5__react,new,45,0.0418555494078657,0.9842396880153765,1.0,0.9856107606091623
bayes_maxinfo,claude-4.5__tool_calling,legacy,45,0.08738103717116852,0.9842396880153765,1.0,0.9856107606091623
