sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__retro,coverage__spectra,coverage__wetlab
random,5,131,0.035511045722046185,0.924198192479382,0.8441622892989752,0.16500138888888888,0.8268092722417995,0,4,1
random,5,132,0.020129485438358227,0.6842147381769412,0.5231388366621641,0.10994189814814814,0.6287894207415974,1,1,3
random,5,133,0.006702535083748302,0.9665278806845445,0.8754275592730113,0.12313942901234569,0.7662734416719038,2,1,2
random,5,134,0.01177487550928022,0.9333390787439302,0.8308675641104959,0.04696350308641975,0.852021055755702,1,2,2
random,5,135,0.013553598913535534,0.8947423499236925,0.7693218186208295,0.08818572530864198,0.8556758429573201,1,2,2
random,5,136,0.015216010261053266,0.8736895887490173,0.67700320038633,0.09173819444444443,0.4479382946322182,1,3,1
random,5,137,0.0113720386298476,0.898251143452805,0.7693218186208295,0.027811574074074075,0.7459745706160624,0,3,2
random,5,138,0.031065655651124176,0.8390024476429815,0.699205898780101,0.05867646604938271,0.6895723448652133,2,2,1
random,5,139,0.03371530104119511,0.8756580854229328,0.7175781594491396,0.07007461419753087,0.6947367417576005,1,2,2
random,5,140,0.02218054926814546,0.9117120056348833,0.7722522721128167,0.020536921296296293,0.793797984900662,4,1,0
random,5,141,0.027678421608571008,0.8988715193680459,0.753181916595446,0.03893888888888889,0.7747603554377698,0,4,1
random,5,142,0.009908208842613552,0.8666720016907923,0.7077760731311632,0.09371350308641975,0.5262593450119115,1,2,2
random,5,143,0.01603303153764902,0.9877114437266564,0.9459922805717786,0.05030231481481481,0.9308688931091886,0,3,2
random,5,144,0.030350762034102908,0.9071817764981586,0.8091838819320086,0.1185190586419753,0.7205123801919685,2,2,1
random,5,145,0.012781967707861781,0.9263214916857051,0.8000946913656627,0.10630694444444443,0.8405877757700083,0,1,4
random,5,146,0.06240182586389014,0.6267761055315589,0.46897904961054176,0.10702831790123457,0.34537040107711325,2,1,2
random,5,147,0.020177712388712844,0.8728405635341712,0.7092112703076887,0.04716720679012345,0.8520315789122582,2,1,2
random,5,148,0.03443019465821638,0.7709688525804979,0.6249807393026041,0.04766701388888889,0.8958740628965343,2,0,3
random,5,149,0.04855501735325185,0.8308192634035797,0.6890813279490251,0.08598202160493827,0.7842103101247978,2,2,1
random,5,150,0.004946506714953979,0.9593656679799492,0.8898984166292194,0.11002997685185184,0.9487453838325697,1,4,0
random,5,151,0.01416069111211709,0.8892917980884131,0.7598954384920844,0.03103229166666666,0.8508632357895922,3,2,0
random,5,152,0.03884721593481213,0.8905094008526766,0.7407317712102527,0.10205918209876542,0.4921063632341604,1,1,3
random,5,153,0.013491187566017806,0.8315840663996671,0.6462303276414968,0.09753757716049383,0.6841206384919701,1,2,2
random,5,154,0.03216352799154971,0.8736895887490173,0.7385489458759964,0.07556535493827161,0.6718139100110205,2,2,1
