sampler,budget,repeat,global_mse,global_spearman,global_kendall,mean_per_env_mse,mean_per_env_spearman,coverage__retro,coverage__spectra,coverage__wetlab
stratified_irt,20,0,0.018040301041195115,0.9930069930069931,0.9696969696969696,0.024696081961591218,0.9677798544924885,5,9,6
