feature,importance
total_message_length,0.08153775602385174
avg_message_length,0.05694148901627023
positive_marker_ratio,0.05542437956480736
avg_words_per_message,0.048773403759894425
total_markers,0.046043893800007306
problem_marker_ratio,0.0451172457464957
loop_instance_count,0.04282312476062867
tool_diversity_entropy,0.037220497966751226
avg_assistant_message_length,0.03665431391951939
problem_marker_count,0.03591410982520618
step_count,0.034651453828504424
assistant_steps_count,0.033501268716936886
completion_tokens,0.03305112119170404
thought_count,0.030074787362259547
successful_calls,0.02900866020779661
negative_marker_ratio,0.028912474901422028
syntax_error_count,0.028776727792746853
longest_looping_sequence,0.028345973436629802
marker_balance_ratio,0.024751604278067683
most_used_tool_ratio,0.020682629787555626
marker_balance,0.01888702726300335
neutral_count,0.018820804590714346
tools_used_count,0.01781648640806812
annotatable_steps_count,0.016711184804940535
prompt_tokens,0.015566694569460929
action_count,0.013237345814146597
total_tokens,0.012582230286671745
total_calls,0.011536640684896505
neutral_marker_ratio,0.01061322250680429
tool_latency_mean,0.009779419733725035
execution_errors,0.00947738451378909
avg_tools_per_step,0.007467856754816261
max_consecutive_successes,0.005839809705957322
message_length_std,0.005725589236842429
reasoning_to_total_ratio,0.005493901163535598
positive_marker_count,0.005360202623966546
backtrack_after_error_rate,0.00503869793278474
assistant_steps_to_first_planning,0.0045496323529411785
steps_to_first_reasoning,0.0044692066492264
tool_latency_max,0.003818097692640629
neutral_marker_count,0.003352577885037283
max_consecutive_failures,0.0030054644808743176
assistant_steps_to_first_reasoning,0.002537177291807829
planning_to_total_ratio,0.0024685714285714276
tool_execution_duration,0.00208571983021902
uncertainty_marker_ratio,0.001951219512195121
negative_marker_count,0.001429833674077857
error_rate,0.0006468350051885175
recovery_marker_count,0.0004811267605633818
retry_rate,0.0003996512202256519
tool_latency_std,0.00039753951182058567
uncertainty_marker_count,0.00017959183673469251
tool_repetition_rate,6.63403866969425e-05
code_block_count,0.0
question_count,0.0
model_gpt-4o,0.0
thought_to_action_ratio,0.0
success_rate,0.0
most_used_tool_count,0.0
avg_thought_length,0.0
recovery_marker_ratio,0.0
validation_to_total_ratio,0.0
backtrack_to_total_ratio,0.0
validation_after_error_rate,0.0
level,0.0
negative_markers_steps_11_20,0.0
error_burstiness,0.0
unnecessary_tool_use_count,0.0
misunderstood_tool_count,0.0
inefficient_tool_call_count,0.0
give_up_count,0.0
early_final_answer_count,0.0
wrong_reasoning_count,0.0
wrong_planning_count,0.0
hallucination_count,0.0
non_sense_count,0.0
missing_validation_count,0.0
steps_to_first_tool_call,0.0
reasoning_statement_count,0.0
planning_statement_count,0.0
backtrack_trigger_count,0.0
validation_attempt_count,0.0
total_errors,0.0
invalid_args_errors,0.0
invalid_tool_errors,0.0
failed_calls,0.0
qa_score,0.0
steps_to_first_error,0.0
unique_tool_calls_ratio,0.0
negative_markers_steps_1_5,0.0
has_tool_error_in_first_step,0.0
has_reasoning_in_first_step,0.0
has_planning_in_first_step,0.0
negative_markers_steps_21_plus,0.0
positive_markers_steps_21_plus,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_6_10,0.0
positive_markers_steps_1_5,0.0
steps_to_first_positive_marker,0.0
early_negative_rate,0.0
marker_trajectory_slope,0.0
assistant_steps_to_first_negative_marker,0.0
assistant_steps_to_first_positive_marker,0.0
assistant_steps_to_first_error,0.0
assistant_steps_to_first_tool_call,0.0
steps_to_first_planning,0.0
steps_to_first_negative_marker,0.0
agent_type_ToolCallingAgent,0.0
