feature,mean_abs_shap,mean_shap,abs_mean_shap
give_up_count,0.42233939712152585,0.42233939712152585,0.42233939712152585
backtrack_after_error_rate,0.3350329040176569,-0.11824690730034954,0.11824690730034954
problem_marker_ratio,0.23724689794677337,-0.1423686175085411,0.1423686175085411
syntax_error_count,0.21625194552425867,0.07632421606738542,0.07632421606738542
level,0.21072765481980382,-4.625929269271485e-18,4.625929269271485e-18
has_tool_error_in_first_step,0.17378690322595114,0.02673644665014635,0.02673644665014635
tool_latency_mean,0.15457988583508173,0.014248033621725041,0.014248033621725041
tool_latency_std,0.15346281905227002,0.00615868293644103,0.00615868293644103
tool_gini_coefficient,0.14432648590442942,0.015171416410591415,0.015171416410591415
tools_used_count,0.12740996111748742,0.04633089495181361,0.04633089495181361
prompt_tokens,0.1272642022977157,0.02674225446629781,0.02674225446629781
rare_tool_ratio,0.12695439877147496,0.061565121503852745,0.061565121503852745
tool_latency_max,0.12584873008740097,0.004754880632125751,0.004754880632125751
assistant_steps_to_first_error,0.12307090126161441,0.010449416144854057,0.010449416144854057
qa_score,0.12260315803065042,-0.035029473723042985,0.035029473723042985
total_tokens,0.12221473094006591,0.023998159383492677,0.023998159383492677
confidence_marker_ratio,0.12218505301514809,-0.031483265194087236,0.031483265194087236
error_burstiness,0.12216322344204626,-0.009644465008582579,0.009644465008582579
max_consecutive_failures,0.12216322344204626,-0.009644465008582579,0.009644465008582579
backtrack_to_total_ratio,0.12068814487773505,0.07860700805615428,0.07860700805615428
early_final_answer_count,0.11379179126207976,0.0650238807211884,0.0650238807211884
tool_diversity_entropy,0.1032753210121632,0.0268208583322386,0.0268208583322386
steps_to_first_error,0.10223188142949195,-0.00807093800759146,0.00807093800759146
missing_validation_count,0.10173752787757114,0.07486346390991082,0.07486346390991082
wrong_reasoning_count,0.0952510963920632,-0.031363165885191537,0.031363165885191537
tool_execution_duration,0.09383041149874627,0.005346919077502434,0.005346919077502434
unnecessary_tool_use_count,0.0917514900061366,0.012671561279619895,0.012671561279619895
completion_tokens,0.07746243498747174,0.01689193116687498,0.01689193116687498
marker_balance,0.07582100550476888,-0.03207811771355607,0.03207811771355607
recovery_marker_ratio,0.07348901913230403,0.029175635887103372,0.029175635887103372
problem_marker_count,0.07312208876966253,-2.8912057932946786e-18,2.8912057932946786e-18
negative_marker_count,0.06793804459979032,-0.02504332456892082,0.02504332456892082
verification_marker_ratio,0.06738527027141217,-0.011818823662141653,0.011818823662141653
tool_repetition_rate,0.06594531352282591,0.024953574282309796,0.024953574282309796
unique_tool_calls_ratio,0.0659453135228259,0.024953574282309793,0.024953574282309793
negative_marker_ratio,0.06545854170966761,-0.03219443593737959,0.03219443593737959
confidence_marker_count,0.061757878597892446,0.030878939298946213,0.030878939298946213
marker_balance_ratio,0.06118863872012637,-0.029806104363154173,0.029806104363154173
validation_attempt_count,0.06104905835601842,-0.010094726184853436,0.010094726184853436
recovery_marker_count,0.05941813425727426,-0.005220840248547111,0.005220840248547111
self_correction_marker_count,0.059093219698399195,0.059093219698399195,0.059093219698399195
thought_to_action_ratio,0.057889320899559525,0.012693339466348602,0.012693339466348602
positive_marker_count,0.05648328829302988,-0.013100325688131298,0.013100325688131298
positive_marker_ratio,0.055664240330479266,-0.023776535886376054,0.023776535886376054
uncertainty_marker_ratio,0.05435011399462714,-0.013822775260723076,0.013822775260723076
self_correction_marker_ratio,0.04881992448650605,0.04881992448650605,0.04881992448650605
neutral_marker_count,0.04861625511485912,0.00767625080760933,0.00767625080760933
validation_to_total_ratio,0.048574418506649404,0.012695887625759496,0.012695887625759496
neutral_count,0.04679253561329454,0.006211398532738214,0.006211398532738214
avg_tools_per_step,0.04645783608761073,-0.01718834021956465,0.01718834021956465
total_markers,0.04608584063267312,-0.007238613711938183,0.007238613711938183
total_errors,0.04391645631464305,-0.004705334605140329,0.004705334605140329
execution_errors,0.04391645631464305,-0.004705334605140329,0.004705334605140329
failed_calls,0.04391645631464305,-0.004705334605140329,0.004705334605140329
hallucination_count,0.04242881039296815,0.01767867099707007,0.01767867099707007
avg_thought_length,0.03928225947201241,0.008241769497076558,0.008241769497076558
most_used_tool_ratio,0.03784865929478217,0.0015867149935370741,0.0015867149935370741
avg_words_per_message,0.034748645156808186,-0.015900339612392306,0.015900339612392306
verification_marker_count,0.034054153053964614,-0.005488065988035619,0.005488065988035619
retry_rate,0.032891901853197965,-0.00911589089257284,0.00911589089257284
model_gpt-4o,0.028057546781593338,-0.008016441937598097,0.008016441937598097
tool_switching_rate,0.0280055736680985,0.0028903052399749866,0.0028903052399749866
max_tool_burst_length,0.026015398942085155,-7.228014483236697e-19,7.228014483236697e-19
planning_statement_count,0.025756155565638036,0.025756155565638036,0.025756155565638036
assistant_steps_to_first_tool_call,0.023671227362279848,0.0057734700883609385,0.0057734700883609385
steps_to_first_tool_call,0.023671227362279845,0.005773470088360939,0.005773470088360939
message_length_std,0.02361091159875849,0.0014678671386467574,0.0014678671386467574
