feature,correlation,p_value,significant,abs_correlation,cohens_d,success_mean,failure_mean,n_success,n_failure
wrong_planning_count,-0.08078244071298765,0.3008388177673291,False,0.08078244071298765,-0.2103130906253301,0.1,0.2867647058823529,30,136
validation_attempt_count,-0.07510884241818658,0.3361718329948342,False,0.07510884241818658,-0.19543501574432212,0.13333333333333333,0.25,30,136
hallucination_count,-0.07380124046167459,0.3446758112632705,False,0.07380124046167459,-0.19186602134276798,0.0,0.029411764705882353,30,136
tool_repetition_rate,0.07156132016368971,0.35955599575132335,False,0.07156132016368971,0.18602600472894787,0.843611111111111,0.8239891584633698,30,136
max_consecutive_successes,0.06509446971717449,0.404714813748165,False,0.06509446971717449,0.1694319780712821,18.233333333333334,16.404411764705884,30,136
tools_used_count,0.06341879667618829,0.4169423627154783,False,0.06341879667618829,0.1649893559941766,3.8666666666666667,3.713235294117647,30,136
completion_tokens,0.06114722618647073,0.4338582230024728,False,0.06114722618647073,0.15893889574677414,509.06666666666666,451.3235294117647,30,136
assistant_steps_count,-0.05929762567980731,0.44791743009041146,False,0.05929762567980731,-0.15404624476102574,24.166666666666668,25.522058823529413,30,136
wrong_reasoning_count,-0.05807674919058521,0.45733635924763955,False,0.05807674919058521,-0.15082884704658134,0.0,0.07352941176470588,30,136
reasoning_statement_count,-0.05792190647631072,0.45853877777779267,False,0.05792190647631072,-0.15052659404231972,0.16666666666666666,0.27205882352941174,30,136
success_rate,0.05464132556751372,0.48442258826096835,False,0.05464132556751372,0.1421390140211215,0.892550505050505,0.8603183162406802,30,136
has_reasoning_in_first_step,-0.051866178097253995,0.5069167024681731,False,0.051866178097253995,-0.13465349754173156,0.0,0.014705882352941176,30,136
validation_after_error_rate,-0.051866178097253995,0.5069167024681731,False,0.051866178097253995,-0.13465349754173156,0.0,0.014705882352941176,30,136
longest_looping_sequence,-0.050951428737730675,0.5144486495979607,False,0.050951428737730675,-0.13239331365954912,0.13333333333333333,0.20588235294117646,30,136
prompt_tokens,-0.042602103377846465,0.5857606486427985,False,0.042602103377846465,-0.11058429124167793,10356.066666666668,10827.0,30,136
unnecessary_tool_use_count,-0.0422484126048764,0.5888791767846772,False,0.0422484126048764,-0.10967904166391491,0.03333333333333333,0.08088235294117647,30,136
total_tokens,-0.03621875299437463,0.6431694802834614,False,0.03621875299437463,-0.09399464559074502,10865.133333333333,11278.323529411764,30,136
misunderstood_tool_count,-0.034336595118108375,0.6605291346776959,False,0.034336595118108375,-0.08910018053974766,0.03333333333333333,0.08088235294117647,30,136
unique_tool_calls_ratio,-0.03400578121256056,0.6635994524268489,False,0.03400578121256056,-0.0882403247625841,0.15638888888888888,0.1613049591836891,30,136
error_rate,-0.03269253967568909,0.6758426541320035,False,0.03269253967568909,-0.08499425340681567,0.10744949494949495,0.1249758014063785,30,136
avg_tools_per_step,0.0214332284055318,0.7840134181666985,False,0.0214332284055318,0.05570022160106906,0.45290691239432657,0.4486530462116208,30,136
total_errors,-0.015048669572611431,0.8474019857899714,False,0.015048669572611431,-0.03912601974079521,1.7333333333333334,1.8676470588235294,30,136
execution_errors,-0.015048669572611431,0.8474019857899714,False,0.015048669572611431,-0.03912601974079521,1.7333333333333334,1.8676470588235294,30,136
failed_calls,-0.015048669572611431,0.8474019857899714,False,0.015048669572611431,-0.03912601974079521,1.7333333333333334,1.8676470588235294,30,136
loop_instance_count,0.013883326061382397,0.8590912668784388,False,0.013883326061382397,0.03605766633329181,0.3333333333333333,0.2867647058823529,30,136
max_consecutive_failures,-0.013453597841188492,0.863409643570936,False,0.013453597841188492,-0.034972197017251586,1.2,1.2794117647058822,30,136
error_burstiness,-0.013453597841188492,0.863409643570936,False,0.013453597841188492,-0.034972197017251586,1.2,1.2794117647058822,30,136
marker_balance,-0.012631179614485531,0.8716853743461486,False,0.012631179614485531,-0.032769111487194,1.9333333333333333,2.1691176470588234,30,136
marker_balance_ratio,-0.005685744380924625,0.9420426737493072,False,0.005685744380924625,-0.014755410301817,0.2336630635160047,0.240835494085255,30,136
message_length_std,0.0020141389331623516,0.979453312651849,False,0.0020141389331623516,0.005225289006586361,375.1083135956408,373.9552205082572,30,136
invalid_tool_errors,,,False,,0.0,0.0,0.0,30,136
invalid_args_errors,,,False,,0.0,0.0,0.0,30,136
missing_validation_count,,,False,,0.0,0.0,0.0,30,136
steps_to_first_tool_call,,,False,,0.0,4.0,4.0,30,136
steps_to_first_positive_marker,,,False,,0.0,-1.0,-1.0,30,136
steps_to_first_negative_marker,,,False,,0.0,-1.0,-1.0,30,136
assistant_steps_to_first_positive_marker,,,False,,0.0,-1.0,-1.0,30,136
assistant_steps_to_first_negative_marker,,,False,,0.0,-1.0,-1.0,30,136
marker_trajectory_slope,,,False,,0.0,0.0,0.0,30,136
early_negative_rate,,,False,,0.0,0.0,0.0,30,136
positive_markers_steps_1_5,,,False,,0.0,0.0,0.0,30,136
negative_markers_steps_1_5,,,False,,0.0,0.0,0.0,30,136
positive_markers_steps_6_10,,,False,,0.0,0.0,0.0,30,136
negative_markers_steps_6_10,,,False,,0.0,0.0,0.0,30,136
positive_markers_steps_11_20,,,False,,0.0,0.0,0.0,30,136
negative_markers_steps_11_20,,,False,,0.0,0.0,0.0,30,136
positive_markers_steps_21_plus,,,False,,0.0,0.0,0.0,30,136
negative_markers_steps_21_plus,,,False,,0.0,0.0,0.0,30,136
has_tool_error_in_first_step,,,False,,0.0,0.0,0.0,30,136
backtrack_to_total_ratio,,,False,,0.0,0.0,0.0,30,136
question_count,,,False,,0.0,0.0,0.0,30,136
