feature,u_statistic,p_value,significant,effect_size_r,success_median,failure_median,median_diff
marker_balance,1735.0,0.20030980239061213,False,0.14950980392156865,2.0,3.5,-1.5
negative_marker_ratio,1762.0,0.20937322099169176,False,0.13627450980392153,0.0,0.0,0.0
prompt_tokens,2326.0,0.2308285691817058,False,-0.1401960784313725,10212.0,9218.0,994.0
total_tokens,2325.0,0.23246612269483746,False,-0.13970588235294112,10545.0,9631.0,914.0
steps_to_first_reasoning,2274.5,0.2377513584875549,False,-0.1149509803921569,-1.0,-1.0,0.0
assistant_steps_to_first_reasoning,2274.5,0.2377513584875549,False,-0.1149509803921569,-1.0,-1.0,0.0
wrong_reasoning_count,1965.0,0.29096398987296335,False,0.03676470588235292,0.0,0.0,0.0
syntax_error_count,2142.0,0.3016125614888454,False,-0.050000000000000044,0.0,0.0,0.0
annotatable_steps_count,1822.0,0.3320631373930062,False,0.10686274509803917,3.0,3.0,0.0
hallucination_count,1980.0,0.3471692705492946,False,0.02941176470588236,0.0,0.0,0.0
max_consecutive_successes,2262.0,0.35123785695334897,False,-0.10882352941176476,22.0,12.0,10.0
assistant_steps_to_first_error,1848.0,0.360340152792856,False,0.09411764705882353,-1.0,-1.0,0.0
steps_to_first_error,1848.0,0.360340152792856,False,0.09411764705882353,-1.0,-1.0,0.0
tools_used_count,2238.0,0.36412492655795925,False,-0.09705882352941186,4.0,4.0,0.0
positive_marker_count,1828.5,0.37006213437886903,False,0.10367647058823526,2.0,3.0,-1.0
marker_balance_ratio,1827.0,0.3723887532016761,False,0.10441176470588232,0.16666666666666666,0.3333333333333333,-0.16666666666666666
non_sense_count,1954.5,0.40803416856040553,False,0.041911764705882315,0.0,0.0,0.0
avg_tools_per_step,2225.5,0.4365815808752901,False,-0.0909313725490195,0.47368421052631576,0.45454545454545453,0.019138755980861233
failed_calls,1872.0,0.4394092691539053,False,0.08235294117647063,0.0,0.0,0.0
execution_errors,1872.0,0.4394092691539053,False,0.08235294117647063,0.0,0.0,0.0
total_errors,1872.0,0.4394092691539053,False,0.08235294117647063,0.0,0.0,0.0
max_consecutive_failures,1882.0,0.4659390803683344,False,0.07745098039215681,0.0,0.0,0.0
error_burstiness,1882.0,0.4659390803683344,False,0.07745098039215681,0.0,0.0,0.0
success_rate,2190.0,0.49634094077139324,False,-0.07352941176470584,1.0,1.0,0.0
validation_after_error_rate,2010.0,0.5123845506390905,False,0.014705882352941124,0.0,0.0,0.0
has_reasoning_in_first_step,2010.0,0.5123845506390905,False,0.014705882352941124,0.0,0.0,0.0
unique_tool_calls_ratio,2192.0,0.5236274857151773,False,-0.07450980392156858,0.14814814814814814,0.14907407407407408,-0.0009259259259259411
successful_calls,1898.0,0.5502898520502268,False,0.06960784313725488,9.0,9.0,0.0
validation_attempt_count,1951.0,0.5625373442010366,False,0.04362745098039211,0.0,0.0,0.0
recovery_marker_count,1941.0,0.6106279733703917,False,0.04852941176470593,0.0,0.0,0.0
recovery_marker_ratio,1941.0,0.6127515954719644,False,0.04852941176470593,0.0,0.0,0.0
validation_to_total_ratio,1941.0,0.6127515954719644,False,0.04852941176470593,0.0,0.0,0.0
error_rate,1932.0,0.6226036956893821,False,0.05294117647058827,0.0,0.0,0.0
message_length_std,2153.0,0.636815381214678,False,-0.05539215686274512,383.4942755439773,371.63072907048877,11.863546473488555
tool_latency_std,1932.0,0.6518660409244874,False,0.05294117647058827,5.0782159503166575,4.474766674619298,0.6034492756973595
longest_looping_sequence,1978.0,0.6821282314653935,False,0.0303921568627451,0.0,0.0,0.0
assistant_steps_count,1944.0,0.6864228170183118,False,0.04705882352941182,24.0,24.0,0.0
tool_repetition_rate,1948.0,0.7001010657775022,False,0.045098039215686225,0.8518518518518519,0.85,0.0018518518518518823
loop_instance_count,2069.5,0.8066482614737632,False,-0.014460784313725439,0.0,0.0,0.0
reasoning_statement_count,2020.0,0.8998880743350683,False,0.009803921568627416,0.0,0.0,0.0
tool_execution_duration,2070.0,0.9014658576925404,False,-0.014705882352941124,35.41814545000034,30.903491199998825,4.514654250001513
tool_latency_max,2011.0,0.9047898198771136,False,0.014215686274509753,11.10167255000033,9.75337319999926,1.3482993500010707
unnecessary_tool_use_count,2031.5,0.9173063576101381,False,0.004166666666666652,0.0,0.0,0.0
misunderstood_tool_count,2047.0,0.926594038942684,False,-0.0034313725490195957,0.0,0.0,0.0
tool_latency_mean,2020.0,0.9347736384669955,False,0.009803921568627416,3.5133570454543754,3.3862525666651586,0.12710447878921682
positive_markers_steps_11_20,2040.0,1.0,False,0.0,0.0,0.0,0.0
has_tool_error_in_first_step,2040.0,1.0,False,0.0,0.0,0.0,0.0
invalid_tool_errors,2040.0,1.0,False,0.0,0.0,0.0,0.0
invalid_args_errors,2040.0,1.0,False,0.0,0.0,0.0,0.0
missing_validation_count,2040.0,1.0,False,0.0,0.0,0.0,0.0
inefficient_tool_call_count,2040.5,1.0,False,-0.0002450980392156854,0.0,0.0,0.0
steps_to_first_tool_call,2040.0,1.0,False,0.0,4.0,4.0,0.0
steps_to_first_positive_marker,2040.0,1.0,False,0.0,-1.0,-1.0,0.0
steps_to_first_negative_marker,2040.0,1.0,False,0.0,-1.0,-1.0,0.0
assistant_steps_to_first_positive_marker,2040.0,1.0,False,0.0,-1.0,-1.0,0.0
backtrack_to_total_ratio,2040.0,1.0,False,0.0,0.0,0.0,0.0
assistant_steps_to_first_negative_marker,2040.0,1.0,False,0.0,-1.0,-1.0,0.0
early_negative_rate,2040.0,1.0,False,0.0,0.0,0.0,0.0
positive_markers_steps_1_5,2040.0,1.0,False,0.0,0.0,0.0,0.0
negative_markers_steps_1_5,2040.0,1.0,False,0.0,0.0,0.0,0.0
positive_markers_steps_6_10,2040.0,1.0,False,0.0,0.0,0.0,0.0
negative_markers_steps_6_10,2040.0,1.0,False,0.0,0.0,0.0,0.0
negative_markers_steps_11_20,2040.0,1.0,False,0.0,0.0,0.0,0.0
positive_markers_steps_21_plus,2040.0,1.0,False,0.0,0.0,0.0,0.0
negative_markers_steps_21_plus,2040.0,1.0,False,0.0,0.0,0.0,0.0
marker_trajectory_slope,2040.0,1.0,False,0.0,0.0,0.0,0.0
question_count,2040.0,1.0,False,0.0,0.0,0.0,0.0
