feature,mean_abs_shap,mean_shap,abs_mean_shap
planning_to_total_ratio,1.0847796899366984,-0.01761623572491925,0.01761623572491925
level,0.8680707924539904,-0.020386151870847594,0.020386151870847594
rare_tool_ratio,0.786324493500491,0.0960360095683699,0.0960360095683699
recovery_marker_count,0.6664916572250023,0.07027633120399703,0.07027633120399703
assistant_steps_to_first_tool_call,0.6613700621971647,-0.057005118331638294,0.057005118331638294
reasoning_to_total_ratio,0.6043920373581358,0.18902468848171813,0.18902468848171813
neutral_marker_ratio,0.5892474033258387,0.07537087312793893,0.07537087312793893
avg_thought_length,0.5529074828508269,-0.0341926875008566,0.0341926875008566
confidence_marker_ratio,0.5465475330194285,0.028905808173002877,0.028905808173002877
total_markers,0.48520982470894,0.0658054593335573,0.0658054593335573
has_planning_in_first_step,0.4733415222058431,0.012919219448564648,0.012919219448564648
unique_tool_calls_ratio,0.47055325790333574,-0.1491130450174521,0.1491130450174521
verification_marker_count,0.43601604261142746,-0.006367610102314592,0.006367610102314592
tools_used_count,0.4252491901496955,-0.08377925221436576,0.08377925221436576
validation_attempt_count,0.38959765953563136,0.08396149351501363,0.08396149351501363
recovery_marker_ratio,0.3881383831940808,0.06124516334696054,0.06124516334696054
validation_to_total_ratio,0.3881383831940808,0.06124516334696054,0.06124516334696054
completion_tokens,0.3737067888181853,-0.058538671568353254,0.058538671568353254
successful_calls,0.37365340838502853,-0.04132605264292922,0.04132605264292922
thought_count,0.3693637409597483,-0.038936523854687974,0.038936523854687974
problem_marker_count,0.36459897189755236,0.05762400950385488,0.05762400950385488
negative_marker_ratio,0.3451747231836632,0.06615178674051184,0.06615178674051184
verification_marker_ratio,0.341900265913476,-0.053435830043801064,0.053435830043801064
thought_to_action_ratio,0.3417934808409805,-0.030989646701343757,0.030989646701343757
problem_marker_ratio,0.3398076316967597,0.07430449490599861,0.07430449490599861
planning_statement_count,0.3298558674717263,-0.015191720298515454,0.015191720298515454
tool_latency_std,0.3293513531814812,-0.08238626692866716,0.08238626692866716
step_count,0.3127209081640918,-0.006960718881532884,0.006960718881532884
tool_latency_max,0.3005656220997452,-0.0708880633402556,0.0708880633402556
action_count,0.28513957314301985,-0.03240824507385828,0.03240824507385828
code_block_count,0.2770154121670318,0.07600812999641543,0.07600812999641543
tool_latency_mean,0.2742555667295812,-0.08547025807943688,0.08547025807943688
loop_instance_count,0.2742216392195577,0.037745267089922485,0.037745267089922485
uncertainty_marker_count,0.2642945089862249,0.05531359820954263,0.05531359820954263
total_calls,0.24964568624525335,-0.018818091902341853,0.018818091902341853
top3_tool_concentration,0.24501956097941122,0.02958793173700768,0.02958793173700768
error_rate,0.2323326439512932,-0.014771729946070703,0.014771729946070703
tool_diversity_entropy,0.22969998806611802,-0.08355934974083448,0.08355934974083448
message_length_std,0.22632437990393803,-0.03226908991921687,0.03226908991921687
max_consecutive_successes,0.2070904044408513,0.03173840567334541,0.03173840567334541
tool_gini_coefficient,0.20543772931006668,-0.06309888613326074,0.06309888613326074
reasoning_statement_count,0.19889295872584534,0.049796040910863204,0.049796040910863204
total_message_length,0.19677237731009317,-0.01733321942537956,0.01733321942537956
early_final_answer_count,0.1932455016390654,0.11250088439369774,0.11250088439369774
positive_marker_ratio,0.1913536751812451,-0.016084135549293214,0.016084135549293214
success_rate,0.19041655861270892,-0.03542500735933252,0.03542500735933252
give_up_count,0.1897624800523926,0.1897624800523926,0.1897624800523926
model_gpt-4o,0.17664905468371328,-0.021084392846491405,0.021084392846491405
longest_looping_sequence,0.17568319108032804,0.01760424614097357,0.01760424614097357
retry_rate,0.17558010899648233,0.025543756053842626,0.025543756053842626
positive_marker_count,0.17515601182490126,0.024577841801362715,0.024577841801362715
neutral_count,0.1728282260787703,0.005010273573111634,0.005010273573111634
tool_repetition_rate,0.16898414507389536,0.02013251628598382,0.02013251628598382
neutral_marker_count,0.16543746311925947,0.00255618608906647,0.00255618608906647
unnecessary_tool_use_count,0.16137754039596577,-0.0458552689656909,0.0458552689656909
marker_balance,0.159584030039263,0.01949108400766192,0.01949108400766192
inefficient_tool_call_count,0.15932419763465597,0.04047695831799365,0.04047695831799365
avg_assistant_message_length,0.15866872201694274,-0.026254177172642185,0.026254177172642185
avg_message_length,0.15866872201694274,-0.026254177172642185,0.026254177172642185
backtrack_trigger_count,0.14572222469945656,-0.027699265851962775,0.027699265851962775
error_burstiness,0.14550682962561062,-0.009518305724055142,0.009518305724055142
max_consecutive_failures,0.14550682962561062,-0.009518305724055142,0.009518305724055142
tool_execution_duration,0.14259782033611687,-0.05460380347963109,0.05460380347963109
self_correction_marker_count,0.13293516039015665,-0.011107122334910942,0.011107122334910942
negative_marker_count,0.13164002413526674,0.02518744144104385,0.02518744144104385
max_tool_burst_length,0.12361294843906818,0.011480890451241609,0.011480890451241609
confidence_marker_count,0.1134601816609177,0.0042698106318196805,0.0042698106318196805
tool_switching_rate,0.10835472848227574,0.025466756453560165,0.025466756453560165
syntax_error_count,0.10782749215165394,-0.005134642483412109,0.005134642483412109
failed_calls,0.10591832321279901,-0.0037329704514300864,0.0037329704514300864
execution_errors,0.10591832321279901,-0.0037329704514300864,0.0037329704514300864
total_errors,0.10591832321279901,-0.0037329704514300864,0.0037329704514300864
avg_tools_per_step,0.0999111540602521,0.015045791330170373,0.015045791330170373
most_used_tool_count,0.09193578224772911,-0.01724521237315394,0.01724521237315394
annotatable_steps_count,0.08618052860556302,-0.03929207991956764,0.03929207991956764
assistant_steps_count,0.07395380968018964,-0.000562532885969975,0.000562532885969975
self_correction_marker_ratio,0.0734173473822789,0.0023318557682257047,0.0023318557682257047
agent_type_ToolCallingAgent,0.06907934885619202,-0.006465554819052451,0.006465554819052451
assistant_steps_to_first_reasoning,0.06175393109107406,-0.0010049064463806055,0.0010049064463806055
steps_to_first_reasoning,0.06175393109107406,-0.0010049064463806055,0.0010049064463806055
uncertainty_marker_ratio,0.0538478223665007,0.010527434811494069,0.010527434811494069
wrong_planning_count,0.05026315347156284,0.002875299872739667,0.002875299872739667
avg_words_per_message,0.04719516973714158,-0.011226423829900602,0.011226423829900602
marker_balance_ratio,0.04688221323833705,0.007013538801145441,0.007013538801145441
total_tokens,0.032035802479943296,-0.003557286266175817,0.003557286266175817
wrong_reasoning_count,0.030184723752779204,0.030184723752779204,0.030184723752779204
