feature,mean_abs_shap,mean_shap,abs_mean_shap
reasoning_to_total_ratio,0.7766646050996575,0.153531722711128,0.153531722711128
assistant_steps_to_first_reasoning,0.7207660784746175,0.07628181181408224,0.07628181181408224
steps_to_first_reasoning,0.7207660784746175,0.07628181181408224,0.07628181181408224
positive_marker_ratio,0.5050868173263979,0.04583225818358179,0.04583225818358179
backtrack_after_error_rate,0.35341069047530377,-0.04636661995556992,0.04636661995556992
positive_marker_count,0.29422710497706467,0.04560520127144503,0.04560520127144503
neutral_marker_ratio,0.2656525084217698,0.010132822811201423,0.010132822811201423
message_length_std,0.25197769299913025,-0.08246160991668283,0.08246160991668283
tool_latency_max,0.24134981950307183,0.040077663863041436,0.040077663863041436
marker_balance_ratio,0.2372011537631335,0.03479878671461009,0.03479878671461009
tool_execution_duration,0.22411570010254797,-0.0027526332754880933,0.0027526332754880933
max_consecutive_successes,0.22302924065673924,-0.012700365001733611,0.012700365001733611
prompt_tokens,0.21839753494302822,-0.06290431417010976,0.06290431417010976
total_tokens,0.21368104929998452,-0.06189886301092807,0.06189886301092807
reasoning_statement_count,0.17957947815642136,-0.013212303948445352,0.013212303948445352
thought_to_action_ratio,0.15392708877512135,-0.009604434489425974,0.009604434489425974
retry_rate,0.1539255291752237,-0.013838956124770157,0.013838956124770157
annotatable_steps_count,0.15227757657477045,0.0029651131608436935,0.0029651131608436935
tool_latency_std,0.15040812037692836,0.019271056045112835,0.019271056045112835
steps_to_first_error,0.14906766397882992,-0.010177310392128916,0.010177310392128916
avg_thought_length,0.14773310392251912,-0.007785596814536267,0.007785596814536267
qa_score,0.14010009156793718,-0.002819161947561277,0.002819161947561277
avg_assistant_message_length,0.13375290086303385,-0.03149731507074952,0.03149731507074952
avg_message_length,0.13375290086303385,-0.03149731507074952,0.03149731507074952
steps_to_first_planning,0.13054521193095386,-0.0012375384252414176,0.0012375384252414176
has_planning_in_first_step,0.13054521193095386,-0.0012375384252414176,0.0012375384252414176
assistant_steps_to_first_planning,0.13054521193095386,-0.0012375384252414176,0.0012375384252414176
backtrack_trigger_count,0.12929446336017505,-0.06150901654998587,0.06150901654998587
avg_words_per_message,0.1281956144629737,-0.03285774947927771,0.03285774947927771
verification_marker_count,0.12103343769404923,0.012582382231307697,0.012582382231307697
confidence_marker_ratio,0.11988779548687033,-0.018435572144815712,0.018435572144815712
recovery_marker_count,0.11422294742896569,0.0029736448794677236,0.0029736448794677236
validation_attempt_count,0.11377689094746758,0.004866757185036186,0.004866757185036186
successful_calls,0.10345690886537855,0.019869887707643405,0.019869887707643405
tools_used_count,0.10345690886537855,0.019869887707643405,0.019869887707643405
verification_marker_ratio,0.10250737213226903,0.011588733801836202,0.011588733801836202
uncertainty_marker_ratio,0.09546877334207246,-0.004172157189756371,0.004172157189756371
uncertainty_marker_count,0.09546877334207242,-0.004172157189756384,0.004172157189756384
negative_marker_ratio,0.09396490775478342,0.012471199944903325,0.012471199944903325
assistant_steps_to_first_error,0.08699476130976698,-0.007708396571751523,0.007708396571751523
top3_tool_concentration,0.08584012288833215,0.013143437030942402,0.013143437030942402
planning_to_total_ratio,0.07961312171485926,0.0019627807870503957,0.0019627807870503957
most_used_tool_count,0.07934261027570383,0.006832667668733716,0.006832667668733716
