feature,importance
total_markers,0.09583547769571975
model_gpt-4o,0.09453716403687541
qa_score,0.07776819774559145
longest_looping_sequence,0.04987772352422963
assistant_steps_count,0.04415884359684839
planning_to_total_ratio,0.040265160836134954
step_count,0.03985817201517453
total_message_length,0.03738192795924529
successful_calls,0.03422139829707808
avg_thought_length,0.02750966047949187
unique_tool_calls_ratio,0.02580069191366828
marker_balance,0.0238612041700507
uncertainty_marker_ratio,0.019891513491288225
most_used_tool_count,0.019883480974806824
tool_repetition_rate,0.019420089162443015
max_consecutive_successes,0.018765780573409878
loop_instance_count,0.018344346950195406
recovery_marker_count,0.018066684117539162
positive_marker_count,0.017860353445042106
total_tokens,0.015622891321556477
problem_marker_count,0.014562288625083237
assistant_steps_to_first_planning,0.013171223230632795
steps_to_first_planning,0.011607705538727859
avg_tools_per_step,0.010934918023941155
reasoning_statement_count,0.010279355204389455
uncertainty_marker_count,0.00993844359100409
prompt_tokens,0.009666478899337272
validation_attempt_count,0.00858897966225459
tool_latency_mean,0.008408510305855883
message_length_std,0.007661871055525822
avg_assistant_message_length,0.007416869315903373
tools_used_count,0.006882127784060742
total_calls,0.006850113546766822
tool_latency_max,0.006642378752866615
tool_execution_duration,0.006157301917895581
tool_latency_std,0.005809170954988324
neutral_count,0.005674024564138379
positive_marker_ratio,0.005344887471746835
reasoning_to_total_ratio,0.005268802182334206
give_up_count,0.005201092687378634
has_planning_in_first_step,0.004755566375007898
validation_to_total_ratio,0.0046245051665265
negative_marker_ratio,0.004462611925564711
recovery_marker_ratio,0.004421607803876864
backtrack_to_total_ratio,0.004298129809825855
negative_marker_count,0.004118618927365881
avg_message_length,0.003749403680167285
steps_to_first_reasoning,0.0037273219642229107
most_used_tool_ratio,0.0035750194877946467
syntax_error_count,0.003507229192956586
problem_marker_ratio,0.0034058328631397434
code_block_count,0.0033238912207309715
neutral_marker_ratio,0.0032392288475389616
assistant_steps_to_first_reasoning,0.0032276078864052725
avg_words_per_message,0.0031709111081689298
neutral_marker_count,0.003117026436240349
retry_rate,0.0030134054642118463
planning_statement_count,0.0027205889136262124
early_final_answer_count,0.0026730011554118444
tool_diversity_entropy,0.002584961399718722
question_count,0.0024938873896295025
completion_tokens,0.002400676273382471
marker_balance_ratio,0.00237182183449999
thought_count,0.0019305891468682065
annotatable_steps_count,0.0017344674322276033
steps_to_first_error,0.0014695621415498365
unnecessary_tool_use_count,0.0013494318743910612
wrong_reasoning_count,0.0012812300773422877
success_rate,0.001208810978217738
backtrack_trigger_count,0.0011304263242039316
thought_to_action_ratio,0.0011020161965601136
action_count,0.0010796265386671278
wrong_planning_count,0.0010695657051065302
total_errors,0.0008875843889206432
hallucination_count,0.0008376139989043217
invalid_tool_errors,0.0003982645824018063
error_burstiness,0.0002208676473857208
steps_to_first_tool_call,0.0002090436957881287
agent_type_ToolCallingAgent,9.220004116073275e-05
has_reasoning_in_first_step,1.8538483069312536e-05
validation_after_error_rate,0.0
backtrack_after_error_rate,0.0
level,0.0
error_rate,0.0
max_consecutive_failures,0.0
failed_calls,0.0
invalid_args_errors,0.0
execution_errors,0.0
missing_validation_count,0.0
non_sense_count,0.0
inefficient_tool_call_count,0.0
misunderstood_tool_count,0.0
steps_to_first_positive_marker,0.0
steps_to_first_negative_marker,0.0
assistant_steps_to_first_tool_call,0.0
assistant_steps_to_first_error,0.0
assistant_steps_to_first_positive_marker,0.0
assistant_steps_to_first_negative_marker,0.0
marker_trajectory_slope,0.0
early_negative_rate,0.0
positive_markers_steps_1_5,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_11_20,0.0
positive_markers_steps_21_plus,0.0
negative_markers_steps_21_plus,0.0
has_tool_error_in_first_step,0.0
negative_markers_steps_11_20,0.0
