feature,importance
positive_marker_count,0.10314721973173674
total_markers,0.0959191252609118
model_gpt-4o,0.05022407820292287
qa_score,0.050178169584646444
unique_tool_calls_ratio,0.04622215622115361
recovery_marker_ratio,0.04590035314771054
reasoning_statement_count,0.042898673321897875
marker_balance,0.0422497590118709
self_correction_marker_ratio,0.03954699338103467
step_count,0.03328337033883204
total_calls,0.03125206179729845
tool_repetition_rate,0.026836370916127186
most_used_tool_count,0.026072708434921696
max_consecutive_successes,0.025127999557251673
prompt_tokens,0.022339781217318454
validation_attempt_count,0.016117832858543187
successful_calls,0.015555276599364724
tool_latency_mean,0.015374315769036355
self_correction_marker_count,0.015122223527687188
confidence_marker_count,0.015027572818355643
avg_tools_per_step,0.014520399814188036
tool_execution_duration,0.014414333843247867
recovery_marker_count,0.013513844890265808
confidence_marker_ratio,0.013269630879626262
marker_balance_ratio,0.01317243561186225
problem_marker_ratio,0.012620487741669805
avg_words_per_message,0.011804207743117879
planning_statement_count,0.01169257497416734
negative_marker_count,0.009952081636403542
problem_marker_count,0.009480673428512528
positive_marker_ratio,0.007977296833126419
negative_marker_ratio,0.006923832935108966
rare_tool_ratio,0.006733083852819965
neutral_count,0.005889304174436938
success_rate,0.00581286634534693
annotatable_steps_count,0.005812251963500495
validation_to_total_ratio,0.005560682440682442
top3_tool_concentration,0.004942040157337412
neutral_marker_count,0.004914626108910684
avg_message_length,0.004774364662252173
avg_assistant_message_length,0.004729271705870961
tool_latency_max,0.004250531054680078
steps_to_first_planning,0.0038888122838272978
total_tokens,0.0038754922102156664
assistant_steps_count,0.00336761219689298
uncertainty_marker_ratio,0.0033550140955530446
steps_to_first_tool_call,0.003350421798996832
tools_used_count,0.003215167362860829
most_used_tool_ratio,0.0032150599067820944
has_planning_in_first_step,0.0026601397977878936
message_length_std,0.002657946982316277
max_tool_burst_length,0.0020372972196491747
tool_diversity_entropy,0.0020034736224700056
tool_latency_std,0.0018383825134001242
uncertainty_marker_count,0.0016119607169312602
reasoning_to_total_ratio,0.0013604500805091998
completion_tokens,0.0012400333189217974
retry_rate,0.0012090213748078746
planning_to_total_ratio,0.001011895920577853
backtrack_to_total_ratio,0.0009434082915470912
loop_instance_count,0.0008902691511387166
assistant_steps_to_first_planning,0.0008440518621829645
question_count,0.0008344502357905187
tool_switching_rate,0.0005597589231081078
assistant_steps_to_first_reasoning,0.0005106699473751326
backtrack_trigger_count,0.00045447154471544687
verification_marker_ratio,0.0004426651415499
assistant_steps_to_first_error,0.0004134691066509255
total_message_length,0.0004114045158821278
assistant_steps_to_first_tool_call,0.00026879539335055347
tool_gini_coefficient,0.00019592310883691518
neutral_marker_ratio,0.00017561687961458025
action_count,0.0
thought_to_action_ratio,0.0
avg_thought_length,0.0
thought_count,0.0
code_block_count,0.0
validation_after_error_rate,0.0
backtrack_after_error_rate,0.0
verification_marker_count,0.0
level,0.0
has_reasoning_in_first_step,0.0
error_rate,0.0
hallucination_count,0.0
misunderstood_tool_count,0.0
inefficient_tool_call_count,0.0
give_up_count,0.0
early_final_answer_count,0.0
syntax_error_count,0.0
wrong_reasoning_count,0.0
wrong_planning_count,0.0
non_sense_count,0.0
max_consecutive_failures,0.0
unnecessary_tool_use_count,0.0
missing_validation_count,0.0
total_errors,0.0
execution_errors,0.0
invalid_args_errors,0.0
invalid_tool_errors,0.0
failed_calls,0.0
steps_to_first_error,0.0
steps_to_first_positive_marker,0.0
steps_to_first_negative_marker,0.0
steps_to_first_reasoning,0.0
error_burstiness,0.0
longest_looping_sequence,0.0
has_tool_error_in_first_step,0.0
negative_markers_steps_21_plus,0.0
positive_markers_steps_21_plus,0.0
negative_markers_steps_11_20,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_1_5,0.0
early_negative_rate,0.0
marker_trajectory_slope,0.0
assistant_steps_to_first_negative_marker,0.0
assistant_steps_to_first_positive_marker,0.0
agent_type_ToolCallingAgent,0.0
