feature,importance
assistant_steps_to_first_tool_call,0.20802815
level,0.08847811
uncertainty_marker_count,0.054236684
has_tool_error_in_first_step,0.039235063
total_markers,0.03685989
completion_tokens,0.023856856
early_final_answer_count,0.022855897
positive_marker_ratio,0.02113929
total_tokens,0.019811034
backtrack_trigger_count,0.018560344
unique_tool_calls_ratio,0.018219583
qa_score,0.017755948
error_rate,0.01771915
total_calls,0.017366719
wrong_planning_count,0.017132001
backtrack_to_total_ratio,0.016712122
give_up_count,0.016465275
message_length_std,0.016371982
tool_latency_std,0.015603543
tool_latency_max,0.015285674
max_consecutive_successes,0.014396315
avg_tools_per_step,0.014183343
validation_to_total_ratio,0.014123
missing_validation_count,0.0137205245
avg_message_length,0.012870181
negative_marker_count,0.012530285
retry_rate,0.012181634
tool_repetition_rate,0.010804005
tool_execution_duration,0.010802094
problem_marker_count,0.01069487
hallucination_count,0.009974098
assistant_steps_count,0.009812387
tools_used_count,0.009740638
total_message_length,0.009336034
prompt_tokens,0.008718796
code_block_count,0.008568832
problem_marker_ratio,0.008535288
annotatable_steps_count,0.007945567
tool_latency_mean,0.0076723206
neutral_count,0.007666953
uncertainty_marker_ratio,0.007648879
thought_to_action_ratio,0.0074265376
recovery_marker_ratio,0.0073863794
unnecessary_tool_use_count,0.006976897
successful_calls,0.006927342
negative_marker_ratio,0.0054182494
avg_words_per_message,0.0048557715
neutral_marker_ratio,0.004713163
wrong_reasoning_count,0.003888119
steps_to_first_error,0.0034221648
reasoning_to_total_ratio,0.0033509012
tool_diversity_entropy,0.0032545081
neutral_marker_count,0.0029429616
steps_to_first_reasoning,0.0025636083
failed_calls,0.002366221
recovery_marker_count,0.002258981
step_count,0.0022426543
marker_balance,0.0022139687
marker_balance_ratio,0.0015994224
most_used_tool_ratio,0.0015844627
avg_assistant_message_length,0.0009883589
most_used_tool_count,0.0
action_count,0.0
question_count,0.0
avg_thought_length,0.0
planning_to_total_ratio,0.0
success_rate,0.0
thought_count,0.0
validation_after_error_rate,0.0
backtrack_after_error_rate,0.0
model_gpt-4o,0.0
negative_markers_steps_11_20,0.0
max_consecutive_failures,0.0
steps_to_first_planning,0.0
steps_to_first_positive_marker,0.0
steps_to_first_tool_call,0.0
misunderstood_tool_count,0.0
inefficient_tool_call_count,0.0
syntax_error_count,0.0
loop_instance_count,0.0
non_sense_count,0.0
reasoning_statement_count,0.0
planning_statement_count,0.0
validation_attempt_count,0.0
positive_marker_count,0.0
total_errors,0.0
execution_errors,0.0
invalid_args_errors,0.0
invalid_tool_errors,0.0
steps_to_first_negative_marker,0.0
assistant_steps_to_first_error,0.0
error_burstiness,0.0
assistant_steps_to_first_positive_marker,0.0
longest_looping_sequence,0.0
has_reasoning_in_first_step,0.0
has_planning_in_first_step,0.0
negative_markers_steps_21_plus,0.0
positive_markers_steps_21_plus,0.0
positive_markers_steps_11_20,0.0
negative_markers_steps_6_10,0.0
positive_markers_steps_6_10,0.0
negative_markers_steps_1_5,0.0
positive_markers_steps_1_5,0.0
early_negative_rate,0.0
marker_trajectory_slope,0.0
assistant_steps_to_first_reasoning,0.0
assistant_steps_to_first_planning,0.0
assistant_steps_to_first_negative_marker,0.0
agent_type_ToolCallingAgent,0.0
