feature,coefficient,abs_coefficient
tools_used_count,1.7912872117918428,1.7912872117918428
give_up_count,-1.7375446700939012,1.7375446700939012
assistant_steps_count,-1.7205990814004288,1.7205990814004288
level,-1.6404886105209415,1.6404886105209415
early_final_answer_count,-1.213609100254603,1.213609100254603
avg_thought_length,1.1788740761739833,1.1788740761739833
total_markers,-1.1740518714385806,1.1740518714385806
thought_to_action_ratio,-1.170717471226784,1.170717471226784
code_block_count,-1.1207188087542632,1.1207188087542632
uncertainty_marker_ratio,-0.9667212288451908,0.9667212288451908
marker_balance,-0.9382199678076555,0.9382199678076555
validation_after_error_rate,-0.900564186872366,0.900564186872366
avg_message_length,0.8918702444885369,0.8918702444885369
avg_assistant_message_length,0.8918702444885369,0.8918702444885369
most_used_tool_ratio,0.8280716293745682,0.8280716293745682
reasoning_to_total_ratio,0.80146701501926,0.80146701501926
tool_latency_max,-0.7876857240035591,0.7876857240035591
reasoning_statement_count,-0.7791563388884083,0.7791563388884083
neutral_marker_count,-0.746709327207124,0.746709327207124
non_sense_count,-0.7167539143063106,0.7167539143063106
validation_to_total_ratio,0.6912479516790875,0.6912479516790875
tool_repetition_rate,0.6860959797795747,0.6860959797795747
max_consecutive_successes,0.6859490501882466,0.6859490501882466
neutral_count,0.6607380668116836,0.6607380668116836
planning_to_total_ratio,-0.6391011083919845,0.6391011083919845
most_used_tool_count,-0.6317137721951324,0.6317137721951324
loop_instance_count,-0.6047344779756219,0.6047344779756219
negative_marker_ratio,0.6036443986497187,0.6036443986497187
recovery_marker_count,-0.6032233055263518,0.6032233055263518
negative_marker_count,-0.5412634838773729,0.5412634838773729
avg_tools_per_step,-0.49541004544185274,0.49541004544185274
tool_latency_mean,0.48366948803532805,0.48366948803532805
problem_marker_count,-0.4826247691051731,0.4826247691051731
avg_words_per_message,-0.46666758270159486,0.46666758270159486
recovery_marker_ratio,0.4548730304555543,0.4548730304555543
marker_balance_ratio,-0.45377923908764894,0.45377923908764894
assistant_steps_to_first_error,0.4422777718209378,0.4422777718209378
unnecessary_tool_use_count,0.4326209313966942,0.4326209313966942
problem_marker_ratio,-0.4224232910015327,0.4224232910015327
longest_looping_sequence,-0.4176717897429736,0.4176717897429736
positive_marker_count,0.4057051758406771,0.4057051758406771
tool_latency_std,-0.4055207070307799,0.4055207070307799
validation_attempt_count,0.38049999984332294,0.38049999984332294
missing_validation_count,0.3606464460305939,0.3606464460305939
steps_to_first_tool_call,-0.3573327174053835,0.3573327174053835
tool_diversity_entropy,-0.35446632040334064,0.35446632040334064
total_tokens,-0.3542991829543351,0.3542991829543351
assistant_steps_to_first_planning,-0.3519497884301867,0.3519497884301867
steps_to_first_planning,-0.3519497884301867,0.3519497884301867
prompt_tokens,-0.35037785407044136,0.35037785407044136
success_rate,0.3445579091209051,0.3445579091209051
action_count,0.31668112607148335,0.31668112607148335
completion_tokens,-0.28542765214728905,0.28542765214728905
error_burstiness,0.2750539644878825,0.2750539644878825
max_consecutive_failures,0.2750539644878825,0.2750539644878825
has_reasoning_in_first_step,-0.2723420195950705,0.2723420195950705
step_count,0.266970297645043,0.266970297645043
backtrack_to_total_ratio,-0.26175325998832366,0.26175325998832366
annotatable_steps_count,0.25681409845031455,0.25681409845031455
unique_tool_calls_ratio,-0.25254097634447115,0.25254097634447115
