feature,u_statistic,p_value,significant,effect_size_r,success_median,failure_median,median_diff
backtrack_after_error_rate,9472.0,0.10944975076548101,False,0.038961038961038974,0.0,0.0,0.0
hallucination_count,10279.5,0.12411265224912767,False,-0.04296875,0.0,0.0,0.0
avg_words_per_message,8756.0,0.16011944138729284,False,0.1116071428571429,53.93333333333333,56.714285714285715,-2.7809523809523853
backtrack_trigger_count,9126.0,0.1660815787907639,False,0.0740665584415584,0.0,0.0,0.0
give_up_count,9492.0,0.19934930606982282,False,0.03693181818181823,0.0,0.0,0.0
thought_to_action_ratio,10780.0,0.20195885343447795,False,-0.09375,0.8362573099415205,0.0,0.8362573099415205
missing_validation_count,9632.0,0.22506224433614896,False,0.022727272727272707,0.0,0.0,0.0
non_sense_count,9632.0,0.22506224433614896,False,0.022727272727272707,0.0,0.0,0.0
early_final_answer_count,9459.0,0.23392360751170804,False,0.04028003246753242,0.0,0.0,0.0
neutral_marker_count,8977.5,0.2604656537228567,False,0.08913352272727271,10.0,11.0,-1.0
assistant_steps_to_first_error,9092.5,0.3086165101606654,False,0.07746550324675328,-1.0,5.0,-6.0
reasoning_statement_count,9171.5,0.3370956282283436,False,0.06945008116883122,0.0,0.0,0.0
message_length_std,10491.0,0.41759124940574155,False,-0.06442775974025983,288.72559059887067,276.58471042488287,12.140880173987796
question_count,9760.0,0.43095675531250455,False,0.009740259740259716,0.0,0.0,0.0
unique_tool_calls_ratio,9246.0,0.4359476400062119,False,0.06189123376623373,0.19047619047619047,0.20833333333333334,-0.017857142857142877
tool_repetition_rate,10466.0,0.4359476400062119,False,-0.061891233766233844,0.8095238095238095,0.7916666666666666,0.017857142857142905
thought_count,10368.5,0.48024983556362577,False,-0.051998782467532534,25.0,0.0,25.0
validation_after_error_rate,9792.0,0.521856851476444,False,0.00649350649350644,0.0,0.0,0.0
invalid_args_errors,9792.0,0.521856851476444,False,0.00649350649350644,0.0,0.0,0.0
action_count,10271.0,0.5676948884402147,False,-0.042106331168831224,23.0,0.0,23.0
avg_thought_length,10190.0,0.645990932495678,False,-0.03388798701298712,231.525,0.0,231.525
misunderstood_tool_count,9824.0,0.653633821283002,False,0.0032467532467532756,0.0,0.0,0.0
most_used_tool_count,10162.5,0.693656913147056,False,-0.031097808441558517,10.0,10.0,0.0
assistant_steps_count,9578.0,0.7190002589454073,False,0.028206168831168776,40.0,42.0,-2.0
wrong_reasoning_count,9785.5,0.7219064051738652,False,0.007153003246753276,0.0,0.0,0.0
neutral_count,9639.0,0.7812717957565787,False,0.022017045454545414,10.0,10.0,0.0
total_tokens,9689.0,0.831551038492213,False,0.01694399350649356,15733.5,15170.0,563.5
prompt_tokens,9699.0,0.8415298419055376,False,0.015929383116883078,15479.5,14921.0,558.5
total_calls,9710.5,0.8519058119518175,False,0.014762581168831224,16.0,16.5,-0.5
avg_assistant_message_length,9913.0,0.9424572818301213,False,-0.005783279220779258,501.9,499.3333333333333,2.566666666666663
avg_message_length,9913.0,0.9424572818301213,False,-0.005783279220779258,501.9,499.3333333333333,2.566666666666663
total_message_length,9899.0,0.9566993208427728,False,-0.0043628246753246724,15941.0,18274.0,-2333.0
invalid_tool_errors,9856.0,1.0,False,0.0,0.0,0.0,0.0
wrong_planning_count,9856.0,1.0,False,0.0,0.0,0.0,0.0
has_tool_error_in_first_step,9856.0,1.0,False,0.0,0.0,0.0,0.0
steps_to_first_positive_marker,9856.0,1.0,False,0.0,-1.0,-1.0,0.0
steps_to_first_negative_marker,9856.0,1.0,False,0.0,-1.0,-1.0,0.0
assistant_steps_to_first_positive_marker,9856.0,1.0,False,0.0,-1.0,-1.0,0.0
assistant_steps_to_first_negative_marker,9856.0,1.0,False,0.0,-1.0,-1.0,0.0
marker_trajectory_slope,9856.0,1.0,False,0.0,0.0,0.0,0.0
early_negative_rate,9856.0,1.0,False,0.0,0.0,0.0,0.0
positive_markers_steps_1_5,9856.0,1.0,False,0.0,0.0,0.0,0.0
negative_markers_steps_1_5,9856.0,1.0,False,0.0,0.0,0.0,0.0
positive_markers_steps_6_10,9856.0,1.0,False,0.0,0.0,0.0,0.0
negative_markers_steps_6_10,9856.0,1.0,False,0.0,0.0,0.0,0.0
negative_markers_steps_11_20,9856.0,1.0,False,0.0,0.0,0.0,0.0
positive_markers_steps_21_plus,9856.0,1.0,False,0.0,0.0,0.0,0.0
negative_markers_steps_21_plus,9856.0,1.0,False,0.0,0.0,0.0,0.0
has_reasoning_in_first_step,9856.0,1.0,False,0.0,0.0,0.0,0.0
steps_to_first_tool_call,9856.0,1.0,False,0.0,4.0,4.0,0.0
positive_markers_steps_11_20,9856.0,1.0,False,0.0,0.0,0.0,0.0
